,result,table,_time,x,y,z
,,0,2023-05-16T23:00:09.621Z,54,-29,4120
,,0,2023-05-16T23:00:09.641Z,57,-40,4116
,,0,2023-05-16T23:00:09.661Z,63,-5,4118
,,0,2023-05-16T23:00:09.681Z,46,-43,4139
,,0,2023-05-16T23:00:09.701Z,59,-44,4110
,,0,2023-05-16T23:00:09.721Z,39,-45,4161
,,0,2023-05-16T23:00:09.741Z,53,-11,4148
,,0,2023-05-16T23:00:09.761Z,39,-34,4131
,,0,2023-05-16T23:00:09.781Z,49,-11,4138
,,0,2023-05-16T23:00:09.801Z,34,-23,4156
,,0,2023-05-16T23:00:09.821Z,59,-39,4138
,,0,2023-05-16T23:00:09.841Z,23,-22,4146
,,0,2023-05-16T23:00:09.861Z,41,-30,4112
,,0,2023-05-16T23:00:09.881Z,50,-41,4157
,,0,2023-05-16T23:00:09.901Z,51,-24,4118
,,0,2023-05-16T23:00:09.921Z,55,-33,4118
,,0,2023-05-16T23:00:09.941Z,32,-27,4144
,,0,2023-05-16T23:00:09.961Z,38,-30,4099
,,0,2023-05-16T23:00:09.981Z,24,-20,4128
,,0,2023-05-16T23:00:10.001Z,41,-22,4170
,,0,2023-05-16T23:00:10.021Z,47,-23,4143
,,0,2023-05-16T23:00:10.041Z,66,-30,4100
,,0,2023-05-16T23:00:10.061Z,22,-51,4164
,,0,2023-05-16T23:00:10.081Z,51,-55,4132
,,0,2023-05-16T23:00:10.101Z,46,-44,4097
,,0,2023-05-16T23:00:10.121Z,33,-17,4115
,,0,2023-05-16T23:00:10.141Z,58,-26,4159
,,0,2023-05-16T23:00:10.161Z,50,-28,4139
,,0,2023-05-16T23:00:10.181Z,48,-41,4139
,,0,2023-05-16T23:00:10.201Z,52,-22,4142
,,0,2023-05-16T23:00:10.221Z,44,-36,4103
,,0,2023-05-16T23:00:10.241Z,29,-46,4151
,,0,2023-05-16T23:00:10.261Z,48,-30,4138
,,0,2023-05-16T23:00:10.281Z,31,-38,4121
,,0,2023-05-16T23:00:10.301Z,35,-20,4149
,,0,2023-05-16T23:00:10.321Z,45,-37,4131
,,0,2023-05-16T23:00:10.341Z,31,-7,4112
,,0,2023-05-16T23:00:10.361Z,78,-40,4132
,,0,2023-05-16T23:00:10.381Z,47,-34,4122
,,0,2023-05-16T23:00:10.401Z,51,-28,4154
,,0,2023-05-16T23:00:10.421Z,67,-40,4139
,,0,2023-05-16T23:00:10.441Z,41,-43,4163
,,0,2023-05-16T23:00:10.461Z,51,-41,4112
,,0,2023-05-16T23:00:10.481Z,58,-8,4139
,,0,2023-05-16T23:00:10.501Z,69,-31,4138
,,0,2023-05-16T23:00:10.521Z,43,-19,4134
,,0,2023-05-16T23:00:10.541Z,43,-17,4146
,,0,2023-05-16T23:00:10.561Z,46,-27,4127
,,0,2023-05-16T23:00:10.581Z,33,-44,4174
,,0,2023-05-16T23:00:10.601Z,73,-28,4135
,,0,2023-05-16T23:00:10.621Z,51,-20,4142
,,0,2023-05-16T23:00:10.641Z,49,-20,4165
,,0,2023-05-16T23:00:10.661Z,7,-45,4128
,,0,2023-05-16T23:00:10.681Z,24,-31,4132
,,0,2023-05-16T23:00:10.701Z,58,-19,4159
,,0,2023-05-16T23:00:10.721Z,44,-26,4140
,,0,2023-05-16T23:00:10.741Z,64,-27,4133
,,0,2023-05-16T23:00:10.761Z,63,-23,4162
,,0,2023-05-16T23:00:10.781Z,38,-31,4157
,,0,2023-05-16T23:00:10.801Z,72,-25,4144
,,0,2023-05-16T23:00:10.821Z,64,-27,4156
,,0,2023-05-16T23:00:10.841Z,39,-27,4153
,,0,2023-05-16T23:00:10.861Z,49,-55,4155
,,0,2023-05-16T23:00:10.881Z,33,-43,4131
,,0,2023-05-16T23:00:10.901Z,23,-34,4153
,,0,2023-05-16T23:00:10.921Z,58,-34,4120
,,0,2023-05-16T23:00:10.941Z,34,-2,4132
,,0,2023-05-16T23:00:10.961Z,31,-24,4123
,,0,2023-05-16T23:00:10.981Z,56,-22,4121
,,0,2023-05-16T23:00:11.001Z,56,-46,4121
,,0,2023-05-16T23:00:11.021Z,45,-10,4103
,,0,2023-05-16T23:00:11.041Z,79,-25,4091
,,0,2023-05-16T23:00:11.061Z,30,-35,4157
,,0,2023-05-16T23:00:11.081Z,40,-34,4127
,,0,2023-05-16T23:00:11.101Z,50,-7,4151
,,0,2023-05-16T23:00:11.121Z,37,-16,4119
,,0,2023-05-16T23:00:11.141Z,60,-17,4142
,,0,2023-05-16T23:00:11.161Z,48,-24,4165
,,0,2023-05-16T23:00:11.181Z,18,-31,4153
,,0,2023-05-16T23:00:11.201Z,74,-22,4127
,,0,2023-05-16T23:00:11.221Z,37,-28,4115
,,0,2023-05-16T23:00:11.241Z,40,-22,4140
,,0,2023-05-16T23:00:11.261Z,43,-19,4131
,,0,2023-05-16T23:00:11.281Z,47,-19,4128
,,0,2023-05-16T23:00:11.301Z,32,-50,4136
,,0,2023-05-16T23:00:11.321Z,45,-52,4142
,,0,2023-05-16T23:00:11.341Z,43,-57,4156
,,0,2023-05-16T23:00:11.361Z,65,-22,4117
,,0,2023-05-16T23:00:11.381Z,67,-50,4166
,,0,2023-05-16T23:00:11.401Z,48,-35,4099
,,0,2023-05-16T23:00:11.421Z,50,-39,4158
,,0,2023-05-16T23:00:11.441Z,28,-43,4115
,,0,2023-05-16T23:00:11.461Z,55,-10,4174
,,0,2023-05-16T23:00:11.481Z,76,-52,4099
,,0,2023-05-16T23:00:11.501Z,30,-32,4176
,,0,2023-05-16T23:00:11.521Z,46,-18,4140
,,0,2023-05-16T23:00:11.541Z,41,-24,4124
,,0,2023-05-16T23:00:11.561Z,77,-34,4148
,,0,2023-05-16T23:00:11.581Z,43,-16,4141
,,0,2023-05-16T23:00:11.601Z,71,-41,4163
,,0,2023-05-16T23:00:11.621Z,20,-35,4097
,,0,2023-05-16T23:00:11.641Z,12,-41,4152
,,0,2023-05-16T23:00:11.661Z,43,-27,4125
,,0,2023-05-16T23:00:11.681Z,39,-32,4137
,,0,2023-05-16T23:00:11.701Z,52,-33,4162
,,0,2023-05-16T23:00:11.721Z,61,-31,4156
,,0,2023-05-16T23:00:11.741Z,36,-30,4129
,,0,2023-05-16T23:00:11.761Z,41,-48,4100
,,0,2023-05-16T23:00:11.781Z,66,-12,4173
,,0,2023-05-16T23:00:11.801Z,71,-43,4125
,,0,2023-05-16T23:00:11.821Z,52,-24,4151
,,0,2023-05-16T23:00:11.841Z,38,-26,4136
,,0,2023-05-16T23:00:11.861Z,66,-54,4151
,,0,2023-05-16T23:00:11.881Z,58,-34,4140
,,0,2023-05-16T23:00:11.901Z,58,-22,4083
,,0,2023-05-16T23:00:11.921Z,53,-11,4146
,,0,2023-05-16T23:00:11.941Z,24,-44,4138
,,0,2023-05-16T23:00:11.961Z,48,-42,4106
,,0,2023-05-16T23:00:11.981Z,40,-51,4124
,,0,2023-05-16T23:00:12.001Z,48,-43,4149
,,0,2023-05-16T23:00:12.021Z,62,-20,4117
,,0,2023-05-16T23:00:12.041Z,43,-29,4151
,,0,2023-05-16T23:00:12.061Z,39,-46,4095
,,0,2023-05-16T23:00:12.081Z,67,-37,4127
,,0,2023-05-16T23:00:12.101Z,37,-49,4177
,,0,2023-05-16T23:00:12.121Z,24,-56,4125
,,0,2023-05-16T23:00:12.141Z,77,-4,4110
,,0,2023-05-16T23:00:12.161Z,49,-31,4148
,,0,2023-05-16T23:00:12.181Z,32,-23,4079
,,0,2023-05-16T23:00:12.201Z,62,-39,4131
,,0,2023-05-16T23:00:12.221Z,27,-44,4124
,,0,2023-05-16T23:00:12.241Z,43,-43,4158
,,0,2023-05-16T23:00:12.261Z,58,-20,4143
,,0,2023-05-16T23:00:12.281Z,46,-18,4111
,,0,2023-05-16T23:00:12.301Z,56,-48,4171
,,0,2023-05-16T23:00:12.321Z,32,-31,4166
,,0,2023-05-16T23:00:12.341Z,41,-44,4155
,,0,2023-05-16T23:00:12.361Z,28,-31,4168
,,0,2023-05-16T23:00:12.381Z,70,1,4136
,,0,2023-05-16T23:00:12.401Z,64,-24,4146
,,0,2023-05-16T23:00:12.421Z,63,-27,4147
,,0,2023-05-16T23:00:12.441Z,16,-34,4147
,,0,2023-05-16T23:00:12.461Z,54,-22,4126
,,0,2023-05-16T23:00:12.481Z,56,-20,4125
,,0,2023-05-16T23:00:12.501Z,58,-27,4136
,,0,2023-05-16T23:00:12.521Z,52,-31,4112
,,0,2023-05-16T23:00:12.541Z,53,-7,4143
,,0,2023-05-16T23:00:12.561Z,35,-32,4135
,,0,2023-05-16T23:00:12.581Z,42,-36,4115
,,0,2023-05-16T23:00:12.601Z,44,-27,4169
,,0,2023-05-16T23:00:12.621Z,42,-37,4132
,,0,2023-05-16T23:00:12.641Z,44,-41,4137
,,0,2023-05-16T23:00:12.661Z,52,-50,4115
,,0,2023-05-16T23:00:12.681Z,63,-23,4152
,,0,2023-05-16T23:00:12.701Z,49,-26,4134
,,0,2023-05-16T23:00:12.721Z,40,-19,4126
,,0,2023-05-16T23:00:12.741Z,51,-24,4106
,,0,2023-05-16T23:00:12.761Z,61,-12,4157
,,0,2023-05-16T23:00:12.781Z,34,-47,4142
,,0,2023-05-16T23:00:12.801Z,55,-30,4140
,,0,2023-05-16T23:00:12.821Z,67,-38,4134
,,0,2023-05-16T23:00:12.841Z,42,-13,4144
,,0,2023-05-16T23:00:12.861Z,67,-22,4146
,,0,2023-05-16T23:00:12.881Z,40,-25,4140
,,0,2023-05-16T23:00:12.901Z,46,-40,4132
,,0,2023-05-16T23:00:12.921Z,34,-61,4135
,,0,2023-05-16T23:00:12.941Z,37,-13,4141
,,0,2023-05-16T23:00:12.961Z,68,-15,4130
,,0,2023-05-16T23:00:12.981Z,41,-19,4126
,,0,2023-05-16T23:00:13.001Z,38,-36,4133
,,0,2023-05-16T23:00:13.021Z,43,-38,4129
,,0,2023-05-16T23:00:13.041Z,66,-35,4119
,,0,2023-05-16T23:00:13.061Z,33,-45,4149
,,0,2023-05-16T23:00:13.081Z,65,-31,4145
,,0,2023-05-16T23:00:13.101Z,70,-37,4153
,,0,2023-05-16T23:00:13.121Z,16,-52,4152
,,0,2023-05-16T23:00:13.141Z,48,-45,4141
,,0,2023-05-16T23:00:13.161Z,50,-24,4145
,,0,2023-05-16T23:00:13.181Z,61,-24,4137
,,0,2023-05-16T23:00:13.201Z,36,-13,4123
,,0,2023-05-16T23:00:13.221Z,56,-61,4159
,,0,2023-05-16T23:00:13.241Z,26,-1,4117
,,0,2023-05-16T23:00:13.261Z,34,-29,4126
,,0,2023-05-16T23:00:13.281Z,50,-3,4140
,,0,2023-05-16T23:00:13.301Z,40,-12,4116
,,0,2023-05-16T23:00:13.321Z,54,-35,4133
,,0,2023-05-16T23:00:13.341Z,62,-32,4120
,,0,2023-05-16T23:00:13.361Z,54,-46,4151
,,0,2023-05-16T23:00:13.381Z,30,-35,4154
,,0,2023-05-16T23:00:13.401Z,33,-18,4118
,,0,2023-05-16T23:00:13.421Z,48,-15,4134
,,0,2023-05-16T23:00:13.441Z,34,-32,4136
,,0,2023-05-16T23:00:13.461Z,36,-39,4133
,,0,2023-05-16T23:00:13.481Z,54,-34,4171
,,0,2023-05-16T23:00:13.501Z,50,-30,4126
,,0,2023-05-16T23:00:13.521Z,51,-57,4101
,,0,2023-05-16T23:00:13.541Z,50,-26,4147
,,0,2023-05-16T23:00:13.561Z,42,-23,4154
,,0,2023-05-16T23:00:13.581Z,51,-22,4155
,,0,2023-05-16T23:00:13.601Z,69,-37,4134
,,0,2023-05-16T23:00:13.621Z,49,-18,4173
,,0,2023-05-16T23:00:13.641Z,43,-24,4146
,,0,2023-05-16T23:00:13.661Z,27,-19,4163
,,0,2023-05-16T23:00:13.681Z,47,-32,4136
,,0,2023-05-16T23:00:13.701Z,39,-19,4125
,,0,2023-05-16T23:00:13.721Z,58,-25,4152
,,0,2023-05-16T23:00:13.741Z,28,-30,4145
,,0,2023-05-16T23:00:13.761Z,40,-8,4126
,,0,2023-05-16T23:00:13.781Z,28,-10,4150
,,0,2023-05-16T23:00:13.801Z,26,-37,4105
,,0,2023-05-16T23:00:13.821Z,56,-36,4152
,,0,2023-05-16T23:00:13.841Z,55,-19,4135
,,0,2023-05-16T23:00:13.861Z,50,-29,4154
,,0,2023-05-16T23:00:13.881Z,49,-34,4148
,,0,2023-05-16T23:00:13.901Z,58,-24,4156
,,0,2023-05-16T23:00:13.921Z,11,-30,4137
,,0,2023-05-16T23:00:13.941Z,42,-15,4126
,,0,2023-05-16T23:00:13.961Z,49,-34,4140
,,0,2023-05-16T23:00:13.981Z,61,-27,4161
,,0,2023-05-16T23:00:14.001Z,44,-8,4128
,,0,2023-05-16T23:00:14.021Z,36,-66,4126
,,0,2023-05-16T23:00:14.041Z,39,-41,4114
,,0,2023-05-16T23:00:14.061Z,39,-29,4134
,,0,2023-05-16T23:00:14.081Z,38,-31,4186
,,0,2023-05-16T23:00:14.101Z,50,-12,4140
,,0,2023-05-16T23:00:14.121Z,44,-33,4153
,,0,2023-05-16T23:00:14.141Z,52,-12,4132
,,0,2023-05-16T23:00:14.161Z,48,-20,4144
,,0,2023-05-16T23:00:14.181Z,54,-21,4109
,,0,2023-05-16T23:00:14.201Z,66,-32,4107
,,0,2023-05-16T23:00:14.221Z,68,-20,4110
,,0,2023-05-16T23:00:14.241Z,24,-41,4129
,,0,2023-05-16T23:00:14.261Z,60,-40,4150
,,0,2023-05-16T23:00:14.281Z,37,-31,4172
,,0,2023-05-16T23:00:14.301Z,23,-45,4178
,,0,2023-05-16T23:00:14.321Z,41,-23,4132
,,0,2023-05-16T23:00:14.341Z,48,-17,4136
,,0,2023-05-16T23:00:14.361Z,66,-15,4156
,,0,2023-05-16T23:00:14.381Z,38,-10,4110
,,0,2023-05-16T23:00:14.401Z,52,-25,4125
,,0,2023-05-16T23:00:14.421Z,59,-37,4135
,,0,2023-05-16T23:00:14.441Z,39,-22,4138
,,0,2023-05-16T23:00:14.461Z,39,-41,4167
,,0,2023-05-16T23:00:14.481Z,40,-38,4138
,,0,2023-05-16T23:00:14.501Z,30,-38,4159
,,0,2023-05-16T23:00:14.521Z,50,-34,4146
,,0,2023-05-16T23:00:14.541Z,46,-41,4144
,,0,2023-05-16T23:00:14.561Z,31,-31,4160
,,0,2023-05-16T23:00:14.581Z,56,-17,4181
,,0,2023-05-16T23:00:14.601Z,23,-30,4132
,,0,2023-05-16T23:00:14.621Z,51,-39,4153
,,0,2023-05-16T23:00:14.641Z,24,-28,4147
,,0,2023-05-16T23:00:14.661Z,40,-6,4140
,,0,2023-05-16T23:00:14.681Z,54,-15,4144
,,0,2023-05-16T23:00:14.701Z,37,-46,4126
,,0,2023-05-16T23:00:14.721Z,24,-19,4135
,,0,2023-05-16T23:00:14.741Z,78,-27,4121
,,0,2023-05-16T23:00:14.761Z,33,-22,4169
,,0,2023-05-16T23:00:14.781Z,41,-14,4116
,,0,2023-05-16T23:00:14.801Z,58,-16,4159
,,0,2023-05-16T23:00:14.821Z,43,-18,4149
,,0,2023-05-16T23:00:14.841Z,51,-26,4167
,,0,2023-05-16T23:00:14.861Z,61,-27,4176
,,0,2023-05-16T23:00:14.881Z,33,-31,4122
,,0,2023-05-16T23:00:14.901Z,69,-40,4103
,,0,2023-05-16T23:00:14.921Z,50,-20,4190
,,0,2023-05-16T23:00:14.941Z,50,-9,4141
,,0,2023-05-16T23:00:14.961Z,40,-27,4156
,,0,2023-05-16T23:00:14.981Z,46,-24,4106
,,0,2023-05-16T23:00:15.001Z,43,-23,4155
,,0,2023-05-16T23:00:15.021Z,54,-37,4160
,,0,2023-05-16T23:00:15.041Z,38,-12,4149
,,0,2023-05-16T23:00:15.061Z,14,-36,4165
,,0,2023-05-16T23:00:15.081Z,29,-32,4144
,,0,2023-05-16T23:00:15.101Z,64,-25,4132
,,0,2023-05-16T23:00:15.121Z,30,-40,4199
,,0,2023-05-16T23:00:15.141Z,63,-14,4177
,,0,2023-05-16T23:00:15.161Z,36,-28,4128
,,0,2023-05-16T23:00:15.181Z,47,-48,4166
,,0,2023-05-16T23:00:15.201Z,56,3,4107
,,0,2023-05-16T23:00:15.221Z,70,-7,4141
,,0,2023-05-16T23:00:15.241Z,51,-19,4125
,,0,2023-05-16T23:00:15.261Z,60,-30,4135
,,0,2023-05-16T23:00:15.281Z,31,-17,4159
,,0,2023-05-16T23:00:15.301Z,53,-37,4154
,,0,2023-05-16T23:00:15.321Z,50,-27,4151
,,0,2023-05-16T23:00:15.341Z,66,-12,4169
,,0,2023-05-16T23:00:15.361Z,10,-40,4145
,,0,2023-05-16T23:00:15.381Z,103,-3,4131
,,0,2023-05-16T23:00:15.401Z,92,0,4130
,,0,2023-05-16T23:00:15.421Z,4,-52,4141
,,0,2023-05-16T23:00:15.441Z,-38,-87,4171
,,0,2023-05-16T23:00:15.461Z,92,6,4094
,,0,2023-05-16T23:00:15.481Z,121,-5,4157
,,0,2023-05-16T23:00:15.501Z,12,-37,4141
,,0,2023-05-16T23:00:15.521Z,43,-34,4129
,,0,2023-05-16T23:00:15.541Z,49,-9,4105
,,0,2023-05-16T23:00:15.561Z,-5,-53,4135
,,0,2023-05-16T23:00:15.581Z,74,-24,4114
,,0,2023-05-16T23:00:15.601Z,94,27,4154
,,0,2023-05-16T23:00:15.621Z,81,31,4114
,,0,2023-05-16T23:00:15.641Z,-24,-88,4144
,,0,2023-05-16T23:00:15.661Z,-28,-66,4110
,,0,2023-05-16T23:00:15.681Z,46,-19,4086
,,0,2023-05-16T23:00:15.701Z,120,8,4121
,,0,2023-05-16T23:00:15.721Z,88,-13,4113
,,0,2023-05-16T23:00:15.741Z,13,-76,4123
,,0,2023-05-16T23:00:15.761Z,21,-68,4131
,,0,2023-05-16T23:00:15.781Z,57,-24,4115
,,0,2023-05-16T23:00:15.801Z,62,9,4122
,,0,2023-05-16T23:00:15.821Z,74,-5,4137
,,0,2023-05-16T23:00:15.841Z,59,-21,4116
,,0,2023-05-16T23:00:15.861Z,41,-54,4116
,,0,2023-05-16T23:00:15.881Z,19,-31,4125
,,0,2023-05-16T23:00:15.901Z,75,8,4133
,,0,2023-05-16T23:00:15.921Z,109,6,4163
,,0,2023-05-16T23:00:15.941Z,45,-40,4151
,,0,2023-05-16T23:00:15.961Z,18,-51,4138
,,0,2023-05-16T23:00:15.981Z,36,-54,4145
,,0,2023-05-16T23:00:16.001Z,38,-29,4156
,,0,2023-05-16T23:00:16.021Z,94,-7,4154
,,0,2023-05-16T23:00:16.041Z,74,-12,4111
,,0,2023-05-16T23:00:16.061Z,33,-32,4116
,,0,2023-05-16T23:00:16.081Z,5,-55,4134
,,0,2023-05-16T23:00:16.101Z,40,-26,4136
,,0,2023-05-16T23:00:16.121Z,72,-14,4121
,,0,2023-05-16T23:00:16.141Z,73,-5,4151
,,0,2023-05-16T23:00:16.161Z,67,-28,4084
,,0,2023-05-16T23:00:16.181Z,51,-60,4147
,,0,2023-05-16T23:00:16.201Z,5,-41,4165
,,0,2023-05-16T23:00:16.221Z,69,-35,4111
,,0,2023-05-16T23:00:16.241Z,91,17,4112
,,0,2023-05-16T23:00:16.261Z,37,-30,4111
,,0,2023-05-16T23:00:16.281Z,27,-28,4110
,,0,2023-05-16T23:00:16.301Z,12,-62,4123
,,0,2023-05-16T23:00:16.321Z,55,-26,4140
,,0,2023-05-16T23:00:16.341Z,103,-24,4124
,,0,2023-05-16T23:00:16.361Z,63,10,4093
,,0,2023-05-16T23:00:16.381Z,5,-64,4079
,,0,2023-05-16T23:00:16.401Z,44,-30,4134
,,0,2023-05-16T23:00:16.421Z,7,-40,4183
,,0,2023-05-16T23:00:16.441Z,60,-15,4102
,,0,2023-05-16T23:00:16.461Z,75,-27,4146
,,0,2023-05-16T23:00:16.481Z,58,-6,4124
,,0,2023-05-16T23:00:16.501Z,23,-46,4134
,,0,2023-05-16T23:00:16.521Z,19,-56,4138
,,0,2023-05-16T23:00:16.541Z,66,-38,4153
,,0,2023-05-16T23:00:16.561Z,75,5,4152
,,0,2023-05-16T23:00:16.581Z,49,-4,4125
,,0,2023-05-16T23:00:16.601Z,33,-33,4144
,,0,2023-05-16T23:00:16.621Z,36,-49,4157
,,0,2023-05-16T23:00:16.641Z,44,-7,4161
,,0,2023-05-16T23:00:16.661Z,56,-13,4132
,,0,2023-05-16T23:00:16.681Z,62,-20,4101
,,0,2023-05-16T23:00:16.701Z,5,-38,4127
,,0,2023-05-16T23:00:16.721Z,12,-61,4094
,,0,2023-05-16T23:00:16.741Z,90,-25,4149
,,0,2023-05-16T23:00:16.761Z,56,-3,4108
,,0,2023-05-16T23:00:16.781Z,46,-16,4100
,,0,2023-05-16T23:00:16.801Z,38,-34,4140
,,0,2023-05-16T23:00:16.821Z,23,-71,4124
,,0,2023-05-16T23:00:16.841Z,24,-26,4209
,,0,2023-05-16T23:00:16.861Z,57,-15,4122
,,0,2023-05-16T23:00:16.881Z,21,-9,4109
,,0,2023-05-16T23:00:16.901Z,5,-12,4098
,,0,2023-05-16T23:00:16.921Z,37,-44,4135
,,0,2023-05-16T23:00:16.941Z,58,-18,4161
,,0,2023-05-16T23:00:16.961Z,66,-36,4142
,,0,2023-05-16T23:00:16.981Z,65,-7,4143
,,0,2023-05-16T23:00:17.001Z,18,-20,4152
,,0,2023-05-16T23:00:17.021Z,25,-51,4117
,,0,2023-05-16T23:00:17.041Z,38,-19,4137
,,0,2023-05-16T23:00:17.061Z,57,-21,4176
,,0,2023-05-16T23:00:17.081Z,52,-11,4164
,,0,2023-05-16T23:00:17.101Z,65,8,4162
,,0,2023-05-16T23:00:17.121Z,27,-33,4195
,,0,2023-05-16T23:00:17.141Z,29,-43,4073
,,0,2023-05-16T23:00:17.161Z,46,-42,4146
,,0,2023-05-16T23:00:17.181Z,85,-2,4142
,,0,2023-05-16T23:00:17.201Z,48,-46,4125
,,0,2023-05-16T23:00:17.221Z,65,-39,4151
,,0,2023-05-16T23:00:17.241Z,-5,-48,4199
,,0,2023-05-16T23:00:17.261Z,34,-52,4169
,,0,2023-05-16T23:00:17.281Z,58,-29,4150
,,0,2023-05-16T23:00:17.301Z,74,-12,4157
,,0,2023-05-16T23:00:17.321Z,59,-27,4169
,,0,2023-05-16T23:00:17.341Z,-4,-25,4119
,,0,2023-05-16T23:00:17.361Z,34,-47,4123
,,0,2023-05-16T23:00:17.381Z,27,-57,4108
,,0,2023-05-16T23:00:17.401Z,74,15,4089
,,0,2023-05-16T23:00:17.421Z,74,-21,4107
,,0,2023-05-16T23:00:17.441Z,42,-28,4146
,,0,2023-05-16T23:00:17.461Z,17,-49,4142
,,0,2023-05-16T23:00:17.481Z,12,-50,4136
,,0,2023-05-16T23:00:17.501Z,63,-9,4135
,,0,2023-05-16T23:00:17.521Z,67,26,4091
,,0,2023-05-16T23:00:17.541Z,9,-49,4156
,,0,2023-05-16T23:00:17.561Z,11,-57,4143
,,0,2023-05-16T23:00:17.581Z,41,-31,4123
,,0,2023-05-16T23:00:17.601Z,66,10,4178
,,0,2023-05-16T23:00:17.621Z,55,-13,4104
,,0,2023-05-16T23:00:17.641Z,26,-24,4154
,,0,2023-05-16T23:00:17.661Z,34,-67,4178
,,0,2023-05-16T23:00:17.681Z,21,-47,4133
,,0,2023-05-16T23:00:17.701Z,105,13,4176
,,0,2023-05-16T23:00:17.721Z,1,-57,4157
,,0,2023-05-16T23:00:17.741Z,55,-42,4128
,,0,2023-05-16T23:00:17.761Z,1,-61,4129
,,0,2023-05-16T23:00:17.781Z,61,-18,4092
,,0,2023-05-16T23:00:17.801Z,82,-11,4163
,,0,2023-05-16T23:00:17.821Z,43,-28,4121
,,0,2023-05-16T23:00:17.841Z,49,-41,4115
,,0,2023-05-16T23:00:17.861Z,34,-75,4156
,,0,2023-05-16T23:00:17.881Z,46,-3,4127
,,0,2023-05-16T23:00:17.901Z,54,-38,4118
,,0,2023-05-16T23:00:17.921Z,29,-1,4140
,,0,2023-05-16T23:00:17.941Z,48,-46,4116
,,0,2023-05-16T23:00:17.961Z,34,-58,4113
,,0,2023-05-16T23:00:17.981Z,34,-27,4135
,,0,2023-05-16T23:00:18.001Z,40,-32,4145
,,0,2023-05-16T23:00:18.021Z,59,-12,4143
,,0,2023-05-16T23:00:18.041Z,21,-39,4164
,,0,2023-05-16T23:00:18.061Z,25,-47,4124
,,0,2023-05-16T23:00:18.081Z,17,-26,4153
,,0,2023-05-16T23:00:18.101Z,45,-31,4129
,,0,2023-05-16T23:00:18.121Z,68,-7,4115
,,0,2023-05-16T23:00:18.141Z,36,-46,4122
,,0,2023-05-16T23:00:18.161Z,15,-60,4176
,,0,2023-05-16T23:00:18.181Z,66,-11,4143
,,0,2023-05-16T23:00:18.201Z,42,-12,4106
,,0,2023-05-16T23:00:18.221Z,72,8,4117
,,0,2023-05-16T23:00:18.241Z,57,-55,4162
,,0,2023-05-16T23:00:18.261Z,50,-42,4119
,,0,2023-05-16T23:00:18.281Z,4,-47,4135
,,0,2023-05-16T23:00:18.301Z,97,-15,4169
,,0,2023-05-16T23:00:18.321Z,58,-17,4139
,,0,2023-05-16T23:00:18.341Z,39,-33,4153
,,0,2023-05-16T23:00:18.361Z,39,-10,4115
,,0,2023-05-16T23:00:18.381Z,12,-58,4152
,,0,2023-05-16T23:00:18.401Z,78,-36,4160
,,0,2023-05-16T23:00:18.421Z,73,-14,4163
,,0,2023-05-16T23:00:18.441Z,37,-36,4166
,,0,2023-05-16T23:00:18.461Z,33,-8,4132
,,0,2023-05-16T23:00:18.481Z,-17,-64,4122
,,0,2023-05-16T23:00:18.501Z,80,-30,4163
,,0,2023-05-16T23:00:18.521Z,41,-36,4130
,,0,2023-05-16T23:00:18.541Z,91,3,4168
,,0,2023-05-16T23:00:18.561Z,33,-37,4121
,,0,2023-05-16T23:00:18.581Z,36,-16,4123
,,0,2023-05-16T23:00:18.601Z,20,-54,4110
,,0,2023-05-16T23:00:18.621Z,46,0,4145
,,0,2023-05-16T23:00:18.641Z,62,-19,4147
,,0,2023-05-16T23:00:18.661Z,54,-35,4144
,,0,2023-05-16T23:00:18.681Z,34,-31,4137
,,0,2023-05-16T23:00:18.701Z,26,-51,4139
,,0,2023-05-16T23:00:18.721Z,42,-12,4167
,,0,2023-05-16T23:00:18.741Z,74,-3,4105
,,0,2023-05-16T23:00:18.761Z,44,-35,4164
,,0,2023-05-16T23:00:18.781Z,24,-34,4127
,,0,2023-05-16T23:00:18.801Z,6,-38,4154
,,0,2023-05-16T23:00:18.821Z,28,-47,4089
,,0,2023-05-16T23:00:18.841Z,82,-25,4109
,,0,2023-05-16T23:00:18.861Z,31,-35,4126
,,0,2023-05-16T23:00:18.881Z,29,-38,4121
,,0,2023-05-16T23:00:18.901Z,46,-60,4163
,,0,2023-05-16T23:00:18.921Z,81,-39,4135
,,0,2023-05-16T23:00:18.941Z,67,-21,4164
,,0,2023-05-16T23:00:18.961Z,50,-28,4154
,,0,2023-05-16T23:00:18.981Z,24,-38,4156
,,0,2023-05-16T23:00:19.001Z,65,-27,4169
,,0,2023-05-16T23:00:19.021Z,50,-40,4178
,,0,2023-05-16T23:00:19.041Z,37,-36,4150
,,0,2023-05-16T23:00:19.061Z,54,7,4154
,,0,2023-05-16T23:00:19.081Z,45,-16,4153
,,0,2023-05-16T23:00:19.101Z,32,-26,4113
,,0,2023-05-16T23:00:19.121Z,28,-43,4147
,,0,2023-05-16T23:00:19.141Z,33,-34,4137
,,0,2023-05-16T23:00:19.161Z,63,-22,4139
,,0,2023-05-16T23:00:19.181Z,60,-17,4163
,,0,2023-05-16T23:00:19.201Z,24,-64,4145
,,0,2023-05-16T23:00:19.221Z,40,-51,4123
,,0,2023-05-16T23:00:19.241Z,30,-29,4149
