,result,table,_time,x,y,z
,,0,2023-05-16T07:00:09.654Z,16,-67,4064
,,0,2023-05-16T07:00:09.674Z,113,7,4183
,,0,2023-05-16T07:00:09.694Z,67,-14,4159
,,0,2023-05-16T07:00:09.714Z,-27,-75,4142
,,0,2023-05-16T07:00:09.734Z,55,-18,4123
,,0,2023-05-16T07:00:09.754Z,49,-60,4128
,,0,2023-05-16T07:00:09.774Z,-65,-48,4172
,,0,2023-05-16T07:00:09.794Z,49,-35,4123
,,0,2023-05-16T07:00:09.814Z,69,-75,4179
,,0,2023-05-16T07:00:09.834Z,59,-36,4166
,,0,2023-05-16T07:00:09.854Z,144,74,4123
,,0,2023-05-16T07:00:09.874Z,28,-133,4105
,,0,2023-05-16T07:00:09.894Z,-75,-69,4115
,,0,2023-05-16T07:00:09.914Z,14,41,4152
,,0,2023-05-16T07:00:09.934Z,126,-2,4140
,,0,2023-05-16T07:00:09.954Z,128,-19,4145
,,0,2023-05-16T07:00:09.974Z,-15,-84,4136
,,0,2023-05-16T07:00:09.994Z,9,-65,4146
,,0,2023-05-16T07:00:10.014Z,85,-38,4127
,,0,2023-05-16T07:00:10.034Z,49,-74,4124
,,0,2023-05-16T07:00:10.054Z,29,13,4155
,,0,2023-05-16T07:00:10.074Z,9,-38,4153
,,0,2023-05-16T07:00:10.094Z,16,-25,4109
,,0,2023-05-16T07:00:10.114Z,44,-17,4112
,,0,2023-05-16T07:00:10.134Z,90,-29,4211
,,0,2023-05-16T07:00:10.154Z,18,13,4173
,,0,2023-05-16T07:00:10.174Z,12,-74,4124
,,0,2023-05-16T07:00:10.194Z,-37,-115,4161
,,0,2023-05-16T07:00:10.214Z,19,22,4138
,,0,2023-05-16T07:00:10.234Z,28,-40,4138
,,0,2023-05-16T07:00:10.254Z,37,-34,4128
,,0,2023-05-16T07:00:10.274Z,27,14,4145
,,0,2023-05-16T07:00:10.294Z,63,-45,4189
,,0,2023-05-16T07:00:10.314Z,70,-32,4103
,,0,2023-05-16T07:00:10.334Z,85,-11,4132
,,0,2023-05-16T07:00:10.354Z,58,-23,4151
,,0,2023-05-16T07:00:10.374Z,77,-16,4144
,,0,2023-05-16T07:00:10.394Z,20,-44,4106
,,0,2023-05-16T07:00:10.414Z,3,-30,4201
,,0,2023-05-16T07:00:10.434Z,27,21,4115
,,0,2023-05-16T07:00:10.454Z,69,-46,4141
,,0,2023-05-16T07:00:10.474Z,77,-23,4101
,,0,2023-05-16T07:00:10.494Z,22,-62,4143
,,0,2023-05-16T07:00:10.514Z,29,-67,4082
,,0,2023-05-16T07:00:10.534Z,75,29,4107
,,0,2023-05-16T07:00:10.554Z,91,-63,4145
,,0,2023-05-16T07:00:10.574Z,-12,-17,4167
,,0,2023-05-16T07:00:10.594Z,9,-39,4149
,,0,2023-05-16T07:00:10.614Z,50,-50,4140
,,0,2023-05-16T07:00:10.634Z,27,6,4138
,,0,2023-05-16T07:00:10.654Z,37,-7,4136
,,0,2023-05-16T07:00:10.674Z,51,-58,4124
,,0,2023-05-16T07:00:10.694Z,33,-61,4183
,,0,2023-05-16T07:00:10.714Z,45,-30,4142
,,0,2023-05-16T07:00:10.734Z,49,-17,4170
,,0,2023-05-16T07:00:10.754Z,73,-109,4134
,,0,2023-05-16T07:00:10.774Z,101,-63,4128
,,0,2023-05-16T07:00:10.794Z,85,-2,4124
,,0,2023-05-16T07:00:10.814Z,35,10,4100
,,0,2023-05-16T07:00:10.834Z,-5,-43,4081
,,0,2023-05-16T07:00:10.854Z,16,9,4111
,,0,2023-05-16T07:00:10.874Z,29,4,4099
,,0,2023-05-16T07:00:10.894Z,60,-46,4140
,,0,2023-05-16T07:00:10.914Z,28,-99,4160
,,0,2023-05-16T07:00:10.934Z,54,-39,4188
,,0,2023-05-16T07:00:10.954Z,68,-49,4149
,,0,2023-05-16T07:00:10.974Z,19,-8,4094
,,0,2023-05-16T07:00:10.994Z,46,-29,4073
,,0,2023-05-16T07:00:11.014Z,-20,-44,4176
,,0,2023-05-16T07:00:11.034Z,17,-6,4142
,,0,2023-05-16T07:00:11.054Z,52,-12,4172
,,0,2023-05-16T07:00:11.074Z,58,-21,4150
,,0,2023-05-16T07:00:11.094Z,78,-29,4130
,,0,2023-05-16T07:00:11.114Z,23,-41,4106
,,0,2023-05-16T07:00:11.134Z,53,-65,4142
,,0,2023-05-16T07:00:11.154Z,42,-22,4117
,,0,2023-05-16T07:00:11.174Z,35,18,4119
,,0,2023-05-16T07:00:11.194Z,40,6,4128
,,0,2023-05-16T07:00:11.214Z,55,-62,4159
,,0,2023-05-16T07:00:11.234Z,58,-46,4128
,,0,2023-05-16T07:00:11.254Z,41,-3,4105
,,0,2023-05-16T07:00:11.274Z,69,-34,4148
,,0,2023-05-16T07:00:11.294Z,102,-3,4111
,,0,2023-05-16T07:00:11.314Z,18,-25,4163
,,0,2023-05-16T07:00:11.334Z,-17,-23,4144
,,0,2023-05-16T07:00:11.354Z,66,-61,4137
,,0,2023-05-16T07:00:11.374Z,35,-40,4122
,,0,2023-05-16T07:00:11.394Z,74,-20,4124
,,0,2023-05-16T07:00:11.414Z,25,-46,4141
,,0,2023-05-16T07:00:11.434Z,66,-55,4178
,,0,2023-05-16T07:00:11.454Z,76,-7,4139
,,0,2023-05-16T07:00:11.474Z,17,-16,4180
,,0,2023-05-16T07:00:11.494Z,43,-24,4109
,,0,2023-05-16T07:00:11.514Z,30,-38,4149
,,0,2023-05-16T07:00:11.534Z,11,-16,4170
,,0,2023-05-16T07:00:11.554Z,43,-6,4152
,,0,2023-05-16T07:00:11.574Z,43,-61,4143
,,0,2023-05-16T07:00:11.594Z,38,-47,4162
,,0,2023-05-16T07:00:11.614Z,41,-33,4145
,,0,2023-05-16T07:00:11.634Z,59,-48,4113
,,0,2023-05-16T07:00:11.654Z,54,-44,4158
,,0,2023-05-16T07:00:11.674Z,11,-46,4121
,,0,2023-05-16T07:00:11.694Z,54,-11,4097
,,0,2023-05-16T07:00:11.714Z,76,-41,4088
,,0,2023-05-16T07:00:11.734Z,37,-46,4150
,,0,2023-05-16T07:00:11.754Z,28,-60,4118
,,0,2023-05-16T07:00:11.774Z,23,-48,4125
,,0,2023-05-16T07:00:11.794Z,63,-58,4156
,,0,2023-05-16T07:00:11.814Z,14,-14,4122
,,0,2023-05-16T07:00:11.834Z,61,-17,4117
,,0,2023-05-16T07:00:11.854Z,25,-41,4123
,,0,2023-05-16T07:00:11.874Z,31,-10,4127
,,0,2023-05-16T07:00:11.894Z,44,-37,4137
,,0,2023-05-16T07:00:11.914Z,34,-34,4147
,,0,2023-05-16T07:00:11.934Z,49,-24,4138
,,0,2023-05-16T07:00:11.954Z,23,-26,4105
,,0,2023-05-16T07:00:11.974Z,18,-13,4135
,,0,2023-05-16T07:00:11.994Z,58,-30,4135
,,0,2023-05-16T07:00:12.014Z,14,-27,4148
,,0,2023-05-16T07:00:12.034Z,36,-26,4079
,,0,2023-05-16T07:00:12.054Z,27,-38,4120
,,0,2023-05-16T07:00:12.074Z,51,-23,4132
,,0,2023-05-16T07:00:12.094Z,32,-21,4130
,,0,2023-05-16T07:00:12.114Z,49,-3,4148
,,0,2023-05-16T07:00:12.134Z,23,-26,4123
,,0,2023-05-16T07:00:12.154Z,19,-12,4165
,,0,2023-05-16T07:00:12.174Z,48,-42,4163
,,0,2023-05-16T07:00:12.194Z,51,-58,4148
,,0,2023-05-16T07:00:12.214Z,31,-31,4166
,,0,2023-05-16T07:00:12.234Z,55,-33,4151
,,0,2023-05-16T07:00:12.254Z,69,-28,4139
,,0,2023-05-16T07:00:12.274Z,14,-40,4152
,,0,2023-05-16T07:00:12.294Z,13,-15,4125
,,0,2023-05-16T07:00:12.314Z,58,-15,4141
,,0,2023-05-16T07:00:12.334Z,59,-24,4139
,,0,2023-05-16T07:00:12.354Z,39,-44,4098
,,0,2023-05-16T07:00:12.374Z,8,-23,4167
,,0,2023-05-16T07:00:12.394Z,60,-53,4147
,,0,2023-05-16T07:00:12.414Z,37,-27,4154
,,0,2023-05-16T07:00:12.434Z,34,-10,4116
,,0,2023-05-16T07:00:12.454Z,41,-30,4131
,,0,2023-05-16T07:00:12.474Z,44,-51,4141
,,0,2023-05-16T07:00:12.494Z,13,-51,4166
,,0,2023-05-16T07:00:12.514Z,58,-12,4116
,,0,2023-05-16T07:00:12.534Z,119,-43,4138
,,0,2023-05-16T07:00:12.554Z,48,-29,4129
,,0,2023-05-16T07:00:12.574Z,8,-53,4126
,,0,2023-05-16T07:00:12.594Z,18,-18,4102
,,0,2023-05-16T07:00:12.614Z,67,-11,4104
,,0,2023-05-16T07:00:12.634Z,55,-50,4146
,,0,2023-05-16T07:00:12.654Z,62,-23,4120
,,0,2023-05-16T07:00:12.674Z,23,-48,4087
,,0,2023-05-16T07:00:12.694Z,32,-44,4122
,,0,2023-05-16T07:00:12.714Z,46,-30,4170
,,0,2023-05-16T07:00:12.734Z,34,-36,4107
,,0,2023-05-16T07:00:12.754Z,49,-12,4120
,,0,2023-05-16T07:00:12.774Z,77,-36,4131
,,0,2023-05-16T07:00:12.794Z,43,-30,4156
,,0,2023-05-16T07:00:12.814Z,15,-26,4182
,,0,2023-05-16T07:00:12.834Z,31,-59,4132
,,0,2023-05-16T07:00:12.854Z,40,-11,4158
,,0,2023-05-16T07:00:12.874Z,24,-36,4131
,,0,2023-05-16T07:00:12.894Z,38,-40,4126
,,0,2023-05-16T07:00:12.914Z,45,-40,4182
,,0,2023-05-16T07:00:12.934Z,45,-50,4135
,,0,2023-05-16T07:00:12.954Z,8,-25,4136
,,0,2023-05-16T07:00:12.974Z,21,-25,4134
,,0,2023-05-16T07:00:12.994Z,55,-52,4132
,,0,2023-05-16T07:00:13.014Z,32,-51,4154
,,0,2023-05-16T07:00:13.034Z,30,-43,4118
,,0,2023-05-16T07:00:13.054Z,35,-37,4114
,,0,2023-05-16T07:00:13.074Z,47,-10,4162
,,0,2023-05-16T07:00:13.094Z,27,-23,4128
,,0,2023-05-16T07:00:13.114Z,15,-35,4127
,,0,2023-05-16T07:00:13.134Z,78,-36,4145
,,0,2023-05-16T07:00:13.154Z,66,-33,4114
,,0,2023-05-16T07:00:13.174Z,36,-8,4151
,,0,2023-05-16T07:00:13.194Z,35,-39,4127
,,0,2023-05-16T07:00:13.214Z,30,-43,4148
,,0,2023-05-16T07:00:13.234Z,91,-6,4127
,,0,2023-05-16T07:00:13.254Z,20,-33,4142
,,0,2023-05-16T07:00:13.274Z,43,-37,4130
,,0,2023-05-16T07:00:13.294Z,32,-25,4129
,,0,2023-05-16T07:00:13.314Z,36,-39,4112
,,0,2023-05-16T07:00:13.334Z,43,-53,4137
,,0,2023-05-16T07:00:13.354Z,55,-36,4170
,,0,2023-05-16T07:00:13.374Z,28,-39,4112
,,0,2023-05-16T07:00:13.394Z,17,-18,4173
,,0,2023-05-16T07:00:13.414Z,21,-38,4158
,,0,2023-05-16T07:00:13.434Z,55,-15,4125
,,0,2023-05-16T07:00:13.454Z,65,-36,4168
,,0,2023-05-16T07:00:13.474Z,46,-21,4143
,,0,2023-05-16T07:00:13.494Z,17,-33,4134
,,0,2023-05-16T07:00:13.514Z,36,-50,4091
,,0,2023-05-16T07:00:13.534Z,43,-29,4136
,,0,2023-05-16T07:00:13.554Z,37,-11,4151
,,0,2023-05-16T07:00:13.574Z,33,-54,4087
,,0,2023-05-16T07:00:13.594Z,78,-57,4142
,,0,2023-05-16T07:00:13.614Z,41,-2,4140
,,0,2023-05-16T07:00:13.634Z,51,-32,4137
,,0,2023-05-16T07:00:13.654Z,44,-29,4122
,,0,2023-05-16T07:00:13.674Z,41,-9,4134
,,0,2023-05-16T07:00:13.694Z,22,-12,4162
,,0,2023-05-16T07:00:13.714Z,48,-32,4194
,,0,2023-05-16T07:00:13.734Z,24,-47,4111
,,0,2023-05-16T07:00:13.754Z,35,-31,4147
,,0,2023-05-16T07:00:13.774Z,35,-6,4095
,,0,2023-05-16T07:00:13.794Z,59,-15,4115
,,0,2023-05-16T07:00:13.814Z,51,-17,4121
,,0,2023-05-16T07:00:13.834Z,41,-25,4150
,,0,2023-05-16T07:00:13.854Z,46,-41,4121
,,0,2023-05-16T07:00:13.874Z,70,-68,4116
,,0,2023-05-16T07:00:13.894Z,32,-16,4156
,,0,2023-05-16T07:00:13.914Z,33,12,4121
,,0,2023-05-16T07:00:13.934Z,9,-33,4113
,,0,2023-05-16T07:00:13.954Z,28,-65,4154
,,0,2023-05-16T07:00:13.974Z,27,-34,4153
,,0,2023-05-16T07:00:13.994Z,58,-6,4144
,,0,2023-05-16T07:00:14.014Z,83,-13,4153
,,0,2023-05-16T07:00:14.034Z,26,-45,4117
,,0,2023-05-16T07:00:14.054Z,11,-41,4149
,,0,2023-05-16T07:00:14.074Z,36,-9,4135
,,0,2023-05-16T07:00:14.094Z,27,-44,4150
,,0,2023-05-16T07:00:14.114Z,71,-45,4140
,,0,2023-05-16T07:00:14.134Z,13,-40,4140
,,0,2023-05-16T07:00:14.154Z,66,21,4147
,,0,2023-05-16T07:00:14.174Z,36,-40,4159
,,0,2023-05-16T07:00:14.194Z,25,-38,4130
,,0,2023-05-16T07:00:14.214Z,32,-41,4125
,,0,2023-05-16T07:00:14.234Z,73,-8,4152
,,0,2023-05-16T07:00:14.254Z,35,-15,4113
,,0,2023-05-16T07:00:14.274Z,27,-31,4140
,,0,2023-05-16T07:00:14.294Z,29,-43,4119
,,0,2023-05-16T07:00:14.314Z,54,-28,4161
,,0,2023-05-16T07:00:14.334Z,38,-23,4112
,,0,2023-05-16T07:00:14.354Z,49,-23,4127
,,0,2023-05-16T07:00:14.374Z,9,-36,4162
,,0,2023-05-16T07:00:14.394Z,50,-41,4177
,,0,2023-05-16T07:00:14.414Z,46,-24,4114
,,0,2023-05-16T07:00:14.434Z,41,-31,4172
,,0,2023-05-16T07:00:14.454Z,36,-15,4146
,,0,2023-05-16T07:00:14.474Z,70,-10,4128
,,0,2023-05-16T07:00:14.494Z,30,-51,4162
,,0,2023-05-16T07:00:14.514Z,41,-11,4141
,,0,2023-05-16T07:00:14.534Z,43,-21,4150
,,0,2023-05-16T07:00:14.554Z,41,-26,4141
,,0,2023-05-16T07:00:14.574Z,64,11,4120
,,0,2023-05-16T07:00:14.594Z,10,-34,4147
,,0,2023-05-16T07:00:14.614Z,27,-52,4128
,,0,2023-05-16T07:00:14.634Z,28,-47,4106
,,0,2023-05-16T07:00:14.654Z,46,-40,4155
,,0,2023-05-16T07:00:14.674Z,48,-12,4165
,,0,2023-05-16T07:00:14.694Z,43,-45,4174
,,0,2023-05-16T07:00:14.714Z,39,-59,4111
,,0,2023-05-16T07:00:14.734Z,52,19,4153
,,0,2023-05-16T07:00:14.754Z,26,-16,4142
,,0,2023-05-16T07:00:14.774Z,40,-45,4106
,,0,2023-05-16T07:00:14.794Z,29,-64,4117
,,0,2023-05-16T07:00:14.814Z,28,-30,4133
,,0,2023-05-16T07:00:14.834Z,48,-30,4138
,,0,2023-05-16T07:00:14.854Z,27,-34,4136
,,0,2023-05-16T07:00:14.874Z,25,-8,4098
,,0,2023-05-16T07:00:14.894Z,26,-1,4123
,,0,2023-05-16T07:00:14.914Z,55,-18,4117
,,0,2023-05-16T07:00:14.934Z,30,-12,4144
,,0,2023-05-16T07:00:14.954Z,30,-37,4132
,,0,2023-05-16T07:00:14.974Z,26,-36,4119
,,0,2023-05-16T07:00:14.994Z,75,-30,4107
,,0,2023-05-16T07:00:15.014Z,87,-29,4118
,,0,2023-05-16T07:00:15.034Z,35,-57,4109
,,0,2023-05-16T07:00:15.054Z,46,-59,4106
,,0,2023-05-16T07:00:15.074Z,38,-55,4119
,,0,2023-05-16T07:00:15.094Z,77,-15,4111
,,0,2023-05-16T07:00:15.114Z,53,-60,4146
,,0,2023-05-16T07:00:15.134Z,45,-46,4145
,,0,2023-05-16T07:00:15.154Z,15,-37,4124
,,0,2023-05-16T07:00:15.174Z,42,-22,4131
,,0,2023-05-16T07:00:15.194Z,29,-36,4141
,,0,2023-05-16T07:00:15.214Z,32,-49,4124
,,0,2023-05-16T07:00:15.234Z,52,-21,4118
,,0,2023-05-16T07:00:15.254Z,67,-28,4118
,,0,2023-05-16T07:00:15.274Z,50,-25,4133
,,0,2023-05-16T07:00:15.294Z,29,-51,4131
,,0,2023-05-16T07:00:15.314Z,41,-71,4178
,,0,2023-05-16T07:00:15.334Z,53,-11,4129
,,0,2023-05-16T07:00:15.354Z,52,-4,4110
,,0,2023-05-16T07:00:15.374Z,60,-46,4126
,,0,2023-05-16T07:00:15.394Z,32,-40,4161
,,0,2023-05-16T07:00:15.414Z,53,-49,4155
,,0,2023-05-16T07:00:15.434Z,53,-19,4130
,,0,2023-05-16T07:00:15.454Z,37,-59,4152
,,0,2023-05-16T07:00:15.474Z,42,-25,4145
,,0,2023-05-16T07:00:15.494Z,10,-17,4179
,,0,2023-05-16T07:00:15.514Z,21,-46,4147
,,0,2023-05-16T07:00:15.534Z,40,-59,4150
,,0,2023-05-16T07:00:15.554Z,12,-45,4149
,,0,2023-05-16T07:00:15.574Z,45,-33,4148
,,0,2023-05-16T07:00:15.594Z,76,-22,4127
,,0,2023-05-16T07:00:15.614Z,48,-41,4156
,,0,2023-05-16T07:00:15.634Z,23,-32,4099
,,0,2023-05-16T07:00:15.654Z,50,-7,4175
,,0,2023-05-16T07:00:15.674Z,61,-17,4145
,,0,2023-05-16T07:00:15.694Z,49,-41,4168
,,0,2023-05-16T07:00:15.714Z,22,-49,4149
,,0,2023-05-16T07:00:15.734Z,25,-61,4131
,,0,2023-05-16T07:00:15.754Z,39,-21,4149
,,0,2023-05-16T07:00:15.774Z,46,-20,4134
,,0,2023-05-16T07:00:15.794Z,23,-31,4110
,,0,2023-05-16T07:00:15.814Z,27,-54,4116
,,0,2023-05-16T07:00:15.834Z,55,-11,4126
,,0,2023-05-16T07:00:15.854Z,80,-13,4130
,,0,2023-05-16T07:00:15.874Z,57,-44,4144
,,0,2023-05-16T07:00:15.894Z,26,-53,4144
,,0,2023-05-16T07:00:15.914Z,29,-36,4131
,,0,2023-05-16T07:00:15.934Z,43,3,4099
,,0,2023-05-16T07:00:15.954Z,33,-24,4104
,,0,2023-05-16T07:00:15.974Z,39,-26,4149
,,0,2023-05-16T07:00:15.994Z,29,-22,4113
,,0,2023-05-16T07:00:16.014Z,50,-35,4137
,,0,2023-05-16T07:00:16.034Z,43,-6,4141
,,0,2023-05-16T07:00:16.054Z,28,-67,4156
,,0,2023-05-16T07:00:16.074Z,21,-61,4141
,,0,2023-05-16T07:00:16.094Z,29,-21,4147
,,0,2023-05-16T07:00:16.114Z,46,-13,4117
,,0,2023-05-16T07:00:16.134Z,39,-27,4128
,,0,2023-05-16T07:00:16.154Z,39,-44,4128
,,0,2023-05-16T07:00:16.174Z,30,-58,4154
,,0,2023-05-16T07:00:16.194Z,77,-31,4087
,,0,2023-05-16T07:00:16.214Z,32,-41,4148
,,0,2023-05-16T07:00:16.234Z,27,-47,4154
,,0,2023-05-16T07:00:16.254Z,49,-38,4135
,,0,2023-05-16T07:00:16.274Z,29,-51,4158
,,0,2023-05-16T07:00:16.294Z,53,-33,4121
,,0,2023-05-16T07:00:16.314Z,26,-44,4136
,,0,2023-05-16T07:00:16.334Z,38,-35,4150
,,0,2023-05-16T07:00:16.354Z,38,-38,4116
,,0,2023-05-16T07:00:16.374Z,42,-47,4147
,,0,2023-05-16T07:00:16.394Z,7,-24,4140
,,0,2023-05-16T07:00:16.414Z,52,-24,4122
,,0,2023-05-16T07:00:16.434Z,42,-20,4124
,,0,2023-05-16T07:00:16.454Z,37,21,4160
,,0,2023-05-16T07:00:16.474Z,26,-45,4151
,,0,2023-05-16T07:00:16.494Z,40,-27,4120
,,0,2023-05-16T07:00:16.514Z,36,-32,4132
,,0,2023-05-16T07:00:16.534Z,57,-23,4136
,,0,2023-05-16T07:00:16.554Z,35,-41,4115
,,0,2023-05-16T07:00:16.574Z,46,-52,4173
,,0,2023-05-16T07:00:16.594Z,59,-33,4200
,,0,2023-05-16T07:00:16.614Z,39,-15,4127
,,0,2023-05-16T07:00:16.634Z,34,-12,4122
,,0,2023-05-16T07:00:16.654Z,40,-44,4114
,,0,2023-05-16T07:00:16.674Z,37,-5,4139
,,0,2023-05-16T07:00:16.694Z,25,-34,4126
,,0,2023-05-16T07:00:16.714Z,59,-28,4120
,,0,2023-05-16T07:00:16.734Z,38,-1,4130
,,0,2023-05-16T07:00:16.754Z,36,-28,4126
,,0,2023-05-16T07:00:16.774Z,58,-3,4106
,,0,2023-05-16T07:00:16.794Z,45,-8,4167
,,0,2023-05-16T07:00:16.814Z,9,-53,4123
,,0,2023-05-16T07:00:16.834Z,37,-20,4106
,,0,2023-05-16T07:00:16.854Z,44,-18,4160
,,0,2023-05-16T07:00:16.874Z,50,-16,4113
,,0,2023-05-16T07:00:16.894Z,29,-26,4105
,,0,2023-05-16T07:00:16.914Z,15,-40,4130
,,0,2023-05-16T07:00:16.934Z,70,-47,4146
,,0,2023-05-16T07:00:16.954Z,40,-15,4172
,,0,2023-05-16T07:00:16.974Z,34,-50,4117
,,0,2023-05-16T07:00:16.994Z,87,-50,4144
,,0,2023-05-16T07:00:17.014Z,41,-23,4192
,,0,2023-05-16T07:00:17.034Z,80,-15,4131
,,0,2023-05-16T07:00:17.054Z,23,-35,4087
,,0,2023-05-16T07:00:17.074Z,44,-38,4141
,,0,2023-05-16T07:00:17.094Z,56,-16,4121
,,0,2023-05-16T07:00:17.114Z,83,-26,4141
,,0,2023-05-16T07:00:17.134Z,66,-28,4116
,,0,2023-05-16T07:00:17.154Z,27,-45,4132
,,0,2023-05-16T07:00:17.174Z,29,-22,4097
,,0,2023-05-16T07:00:17.194Z,36,2,4142
,,0,2023-05-16T07:00:17.214Z,35,-16,4109
,,0,2023-05-16T07:00:17.234Z,17,-17,4114
,,0,2023-05-16T07:00:17.254Z,0,-42,4129
,,0,2023-05-16T07:00:17.274Z,35,-25,4111
,,0,2023-05-16T07:00:17.294Z,79,-47,4132
,,0,2023-05-16T07:00:17.314Z,57,-27,4122
,,0,2023-05-16T07:00:17.334Z,32,-21,4162
,,0,2023-05-16T07:00:17.354Z,73,-19,4097
,,0,2023-05-16T07:00:17.374Z,27,-32,4125
,,0,2023-05-16T07:00:17.394Z,38,-42,4140
,,0,2023-05-16T07:00:17.414Z,34,-39,4143
,,0,2023-05-16T07:00:17.434Z,44,-36,4140
,,0,2023-05-16T07:00:17.454Z,50,-29,4141
,,0,2023-05-16T07:00:17.474Z,48,-30,4124
,,0,2023-05-16T07:00:17.494Z,41,-25,4139
,,0,2023-05-16T07:00:17.514Z,47,-29,4113
,,0,2023-05-16T07:00:17.534Z,33,-41,4142
,,0,2023-05-16T07:00:17.554Z,35,-61,4148
,,0,2023-05-16T07:00:17.574Z,70,-9,4120
,,0,2023-05-16T07:00:17.594Z,43,-56,4168
,,0,2023-05-16T07:00:17.614Z,27,-42,4130
,,0,2023-05-16T07:00:17.634Z,65,-20,4125
,,0,2023-05-16T07:00:17.654Z,42,-32,4148
,,0,2023-05-16T07:00:17.674Z,27,-57,4121
,,0,2023-05-16T07:00:17.694Z,34,-44,4106
,,0,2023-05-16T07:00:17.714Z,53,-56,4105
,,0,2023-05-16T07:00:17.734Z,46,-3,4106
,,0,2023-05-16T07:00:17.754Z,32,-11,4151
,,0,2023-05-16T07:00:17.774Z,46,-32,4186
,,0,2023-05-16T07:00:17.794Z,33,-52,4160
,,0,2023-05-16T07:00:17.814Z,41,-49,4148
,,0,2023-05-16T07:00:17.834Z,47,-25,4139
,,0,2023-05-16T07:00:17.854Z,23,-41,4126
,,0,2023-05-16T07:00:17.874Z,14,1,4147
,,0,2023-05-16T07:00:17.894Z,24,-33,4119
,,0,2023-05-16T07:00:17.914Z,47,-29,4152
,,0,2023-05-16T07:00:17.934Z,35,-24,4162
,,0,2023-05-16T07:00:17.954Z,17,-38,4150
,,0,2023-05-16T07:00:17.974Z,38,-13,4157
,,0,2023-05-16T07:00:17.994Z,31,-24,4160
,,0,2023-05-16T07:00:18.014Z,92,-7,4122
,,0,2023-05-16T07:00:18.034Z,60,-36,4156
,,0,2023-05-16T07:00:18.054Z,17,-33,4150
,,0,2023-05-16T07:00:18.074Z,67,-27,4128
,,0,2023-05-16T07:00:18.094Z,40,-10,4171
,,0,2023-05-16T07:00:18.114Z,50,-15,4121
,,0,2023-05-16T07:00:18.134Z,51,-16,4167
,,0,2023-05-16T07:00:18.154Z,46,-2,4159
,,0,2023-05-16T07:00:18.174Z,27,-40,4128
,,0,2023-05-16T07:00:18.194Z,30,-43,4127
,,0,2023-05-16T07:00:18.214Z,44,-39,4127
,,0,2023-05-16T07:00:18.234Z,32,-26,4165
,,0,2023-05-16T07:00:18.254Z,34,-49,4114
,,0,2023-05-16T07:00:18.274Z,12,-57,4136
,,0,2023-05-16T07:00:18.294Z,51,-32,4143
,,0,2023-05-16T07:00:18.314Z,30,-10,4129
,,0,2023-05-16T07:00:18.334Z,35,-37,4119
,,0,2023-05-16T07:00:18.354Z,47,-33,4153
,,0,2023-05-16T07:00:18.374Z,45,-59,4140
,,0,2023-05-16T07:00:18.394Z,17,-40,4133
,,0,2023-05-16T07:00:18.414Z,37,-33,4117
,,0,2023-05-16T07:00:18.434Z,17,-28,4152
,,0,2023-05-16T07:00:18.454Z,52,-65,4132
,,0,2023-05-16T07:00:18.474Z,16,-43,4157
,,0,2023-05-16T07:00:18.494Z,5,-9,4113
,,0,2023-05-16T07:00:18.514Z,60,-35,4127
,,0,2023-05-16T07:00:18.534Z,44,-13,4105
,,0,2023-05-16T07:00:18.554Z,59,-31,4097
,,0,2023-05-16T07:00:18.574Z,22,-36,4142
,,0,2023-05-16T07:00:18.594Z,55,-21,4127
,,0,2023-05-16T07:00:18.614Z,55,-21,4117
,,0,2023-05-16T07:00:18.634Z,32,-36,4149
,,0,2023-05-16T07:00:18.654Z,31,-19,4143
,,0,2023-05-16T07:00:18.674Z,43,-40,4114
,,0,2023-05-16T07:00:18.694Z,25,-30,4123
,,0,2023-05-16T07:00:18.714Z,40,-22,4155
,,0,2023-05-16T07:00:18.734Z,44,-39,4139
,,0,2023-05-16T07:00:18.754Z,30,-8,4143
,,0,2023-05-16T07:00:18.774Z,65,-24,4130
,,0,2023-05-16T07:00:18.794Z,14,-33,4129
,,0,2023-05-16T07:00:18.814Z,49,-19,4131
,,0,2023-05-16T07:00:18.834Z,32,-11,4136
,,0,2023-05-16T07:00:18.854Z,37,-25,4125
,,0,2023-05-16T07:00:18.874Z,43,-34,4130
,,0,2023-05-16T07:00:18.894Z,39,-20,4101
,,0,2023-05-16T07:00:18.914Z,50,-41,4159
,,0,2023-05-16T07:00:18.934Z,23,-44,4149
,,0,2023-05-16T07:00:18.954Z,30,-17,4155
,,0,2023-05-16T07:00:18.974Z,15,-34,4122
,,0,2023-05-16T07:00:18.994Z,38,-20,4148
,,0,2023-05-16T07:00:19.014Z,58,-43,4131
,,0,2023-05-16T07:00:19.034Z,46,-18,4139
,,0,2023-05-16T07:00:19.054Z,31,-37,4178
,,0,2023-05-16T07:00:19.074Z,55,-59,4132
,,0,2023-05-16T07:00:19.094Z,18,-22,4141
,,0,2023-05-16T07:00:19.114Z,51,-16,4124
,,0,2023-05-16T07:00:19.134Z,26,-29,4135
,,0,2023-05-16T07:00:19.154Z,57,-33,4136
,,0,2023-05-16T07:00:19.174Z,56,-28,4135
,,0,2023-05-16T07:00:19.194Z,42,-53,4138
,,0,2023-05-16T07:00:19.214Z,43,-68,4149
,,0,2023-05-16T07:00:19.234Z,61,-14,4122
,,0,2023-05-16T07:00:19.254Z,52,-31,4118
,,0,2023-05-16T07:00:19.274Z,45,-34,4114
