_time,Unnamed: 0,result,table,x,y,z
2023-05-16 08:14:00+00:00,,,0.0,43.473333333333336,-29.366666666666667,4133.670666666667
2023-05-16 08:15:00+00:00,,,0.0,43.18866666666667,-29.469333333333335,4134.057333333333
2023-05-16 08:16:00+00:00,,,0.0,43.842614204734915,-30.164054684894964,4143.219073024341
2023-05-16 08:17:00+00:00,,,0.0,42.682,-31.096,4124.730333333333
2023-05-16 08:18:00+00:00,,,0.0,43.456,-29.998333333333335,4130.662333333334
2023-05-16 08:19:00+00:00,,,0.0,43.62837837837838,-29.62804054054054,4134.784121621622
2023-05-16 08:20:00+00:00,,,0.0,43.483486550902285,-29.29009193054137,4133.115764385428
2023-05-16 08:21:00+00:00,,,0.0,43.874489795918365,-29.565646258503403,4132.7704081632655
2023-05-16 08:22:00+00:00,,,0.0,43.67289096365455,-29.132044014671557,4133.908302767589
2023-05-16 08:23:00+00:00,,,0.0,41.95133333333333,-30.480333333333334,4144.655
2023-05-16 08:24:00+00:00,,,0.0,39.37658438959306,-35.09439626417612,4124.502334889927
2023-05-16 08:25:00+00:00,,,0.0,38.91416165664663,-34.68370073480294,4134.138276553106
2023-05-16 08:26:00+00:00,,,0.0,39.227,-35.06366666666667,4133.188666666667
2023-05-16 08:27:00+00:00,,,0.0,43.23041013671224,-31.29776592197399,4131.462487495832
2023-05-16 08:28:00+00:00,,,0.0,43.36,-30.555,4149.774
2023-05-16 08:29:00+00:00,,,0.0,41.068,-33.225,4125.197
2023-05-16 08:30:00+00:00,,,0.0,43.467666666666666,-30.461,4131.848333333333
2023-05-16 08:31:00+00:00,,,0.0,42.97833333333333,-31.411,4145.609666666666
2023-05-16 08:32:00+00:00,,,0.0,41.778666666666666,-31.993,4119.235
2023-05-16 08:33:00+00:00,,,0.0,41.68,-31.609666666666666,4130.556
2023-05-16 08:34:00+00:00,,,0.0,44.143,-29.221,4153.6123333333335
2023-05-16 08:35:00+00:00,,,0.0,38.794529686457636,-34.26717811874583,4112.980987324883
2023-05-16 08:36:00+00:00,,,0.0,43.994,-29.076666666666668,4144.930666666667
2023-05-16 08:37:00+00:00,,,0.0,39.44866666666667,-35.151,4134.066333333333
2023-05-16 08:38:00+00:00,,,0.0,41.793,-33.28,4132.941333333333
2023-05-16 08:39:00+00:00,,,0.0,45.37466666666667,-29.141666666666666,4134.258
2023-05-16 08:40:00+00:00,,,0.0,43.30976992330777,-30.482827609203067,4143.501833944648
2023-05-16 08:41:00+00:00,,,0.0,42.287333333333336,-32.17466666666667,4126.036666666667
2023-05-16 08:42:00+00:00,,,0.0,44.08833333333333,-29.104666666666667,4131.508333333333
2023-05-16 08:43:00+00:00,,,0.0,41.52033333333333,-33.43266666666667,4135.391333333333
2023-05-16 08:44:00+00:00,,,0.0,44.462666666666664,-29.338,4135.519
2023-05-16 08:45:00+00:00,,,0.0,43.763,-29.247666666666667,4134.049666666667
2023-05-16 08:46:00+00:00,,,0.0,43.056,-29.667,4133.185
2023-05-16 08:47:00+00:00,,,0.0,44.349,-29.27466666666667,4142.631333333334
2023-05-16 08:48:00+00:00,,,0.0,42.883,-31.112333333333332,4128.895333333333
2023-05-16 08:49:00+00:00,,,0.0,41.076358786262084,-32.461820606868955,4137.125708569523
2023-05-16 08:50:00+00:00,,,0.0,42.376,-30.525,4132.988
2023-05-16 08:51:00+00:00,,,0.0,43.68266666666667,-29.271333333333335,4133.742666666667
2023-05-16 08:52:00+00:00,,,0.0,44.57966666666667,-28.734,4133.857333333333
2023-05-16 08:53:00+00:00,,,0.0,43.68966666666667,-29.814,4141.022333333333
2023-05-16 08:54:00+00:00,,,0.0,42.92633333333333,-30.697333333333333,4128.259333333333
2023-05-16 08:55:00+00:00,,,0.0,39.272333333333336,-34.46933333333333,4123.67
2023-05-16 08:56:00+00:00,,,0.0,45.81596752368065,-27.87212449255751,4137.698579161029
2023-05-16 08:57:00+00:00,,,0.0,44.35896563456958,-29.08846546444369,4133.3402517863215
2023-05-16 08:58:00+00:00,,,0.0,42.96481732070365,-30.50811907983762,4132.665087956698
2023-05-16 08:59:00+00:00,,,0.0,45.56133333333333,-28.509,4131.393333333333
2023-05-16 09:00:00+00:00,,,0.0,42.14171390463488,-32.09903301100367,4130.525841947316
2023-05-16 09:01:00+00:00,,,0.0,42.93564521507169,-32.01900633544515,4127.21873957986
2023-05-16 09:02:00+00:00,,,0.0,45.468666666666664,-27.707333333333334,4139.685
2023-05-16 09:03:00+00:00,,,0.0,39.59133333333333,-34.556666666666665,4127.672
2023-05-16 09:04:00+00:00,,,0.0,40.92666666666667,-33.37833333333333,4134.5233333333335
2023-05-16 09:05:00+00:00,,,0.0,44.76,-29.267333333333333,4126.652666666667
2023-05-16 09:06:00+00:00,,,0.0,43.06433333333333,-28.963333333333335,4139.673333333333
2023-05-16 09:07:00+00:00,,,0.0,38.64833333333333,-34.25633333333333,4121.177
2023-05-16 09:08:00+00:00,,,0.0,47.223,-27.066333333333333,4132.218333333333
2023-05-16 09:09:00+00:00,,,0.0,42.415,-28.558333333333334,4151.782333333334
2023-05-16 09:10:00+00:00,,,0.0,38.96333333333333,-32.358666666666664,4126.452666666667
2023-05-16 09:11:00+00:00,,,0.0,44.980666666666664,-30.285,4123.198
2023-05-16 09:12:00+00:00,,,0.0,44.428,-28.347666666666665,4142.942
2023-05-16 09:13:00+00:00,,,0.0,43.73566666666667,-29.019,4133.386
2023-05-16 09:14:00+00:00,,,0.0,43.555,-29.322666666666667,4144.173
2023-05-16 09:15:00+00:00,,,0.0,42.94733333333333,-31.326666666666668,4115.462666666666
2023-05-16 09:16:00+00:00,,,0.0,42.03066666666667,-30.547666666666668,4149.256333333334
2023-05-16 09:17:00+00:00,,,0.0,44.956,-29.19,4124.097333333333
2023-05-16 09:18:00+00:00,,,0.0,41.37391594396264,-32.30020013342228,4137.205470313543
2023-05-16 09:19:00+00:00,,,0.0,46.089333333333336,-29.834666666666667,4133.185666666666
2023-05-16 09:20:00+00:00,,,0.0,43.654218072690895,-29.4378126042014,4132.9326442147385
2023-05-16 09:21:00+00:00,,,0.0,43.782666666666664,-29.058666666666667,4129.905666666667
2023-05-16 09:22:00+00:00,,,0.0,43.19766666666667,-29.71,4144.307333333333
2023-05-16 09:23:00+00:00,,,0.0,39.903333333333336,-33.357,4113.711333333334
2023-05-16 09:24:00+00:00,,,0.0,43.67133333333334,-29.312666666666665,4143.808333333333
2023-05-16 09:25:00+00:00,,,0.0,44.091,-28.579,4142.778333333334
2023-05-16 09:26:00+00:00,,,0.0,44.039,-28.656666666666666,4111.795
2023-05-16 09:27:00+00:00,,,0.0,43.40866666666667,-28.761333333333333,4143.495333333333
2023-05-16 09:28:00+00:00,,,0.0,43.38466666666667,-29.126,4132.7953333333335
2023-05-16 09:29:00+00:00,,,0.0,43.85333333333333,-29.098333333333333,4132.691
2023-05-16 09:30:00+00:00,,,0.0,44.06996986943422,-28.972882490793438,4133.125544024105
2023-05-16 09:31:00+00:00,,,0.0,43.9391156462585,-28.6234693877551,4132.841156462585
2023-05-16 09:32:00+00:00,,,0.0,43.68606998654105,-28.80955585464334,4132.7032301480485
2023-05-16 09:33:00+00:00,,,0.0,43.80866666666667,-29.160333333333334,4133.413666666666
2023-05-16 09:34:00+00:00,,,0.0,43.745,-29.225,4132.928666666667
2023-05-16 09:35:00+00:00,,,0.0,43.98766666666667,-28.987666666666666,4133.387333333333
2023-05-16 09:36:00+00:00,,,0.0,44.038333333333334,-29.185333333333332,4132.422666666666
2023-05-16 09:37:00+00:00,,,0.0,44.341,-29.308666666666667,4132.6106666666665
2023-05-16 09:38:00+00:00,,,0.0,43.57566666666666,-28.731,4132.559333333334
2023-05-16 09:39:00+00:00,,,0.0,44.254333333333335,-28.606,4133.032
2023-05-16 09:40:00+00:00,,,0.0,42.66733333333333,-31.132,4128.533
2023-05-16 09:41:00+00:00,,,0.0,40.72657552517506,-33.444481493831276,4133.002667555852
2023-05-16 09:42:00+00:00,,,0.0,40.95633333333333,-33.303,4133.0886666666665
2023-05-16 09:43:00+00:00,,,0.0,41.79566666666667,-33.32633333333333,4119.650333333333
2023-05-16 09:44:00+00:00,,,0.0,43.952666666666666,-30.233666666666668,4149.049666666667
2023-05-16 09:45:00+00:00,,,0.0,44.53333333333333,-29.146,4133.127333333333
2023-05-16 09:46:00+00:00,,,0.0,44.18833333333333,-28.663333333333334,4133.489666666666
2023-05-16 09:47:00+00:00,,,0.0,44.00766922307436,-29.227742580860287,4133.111703901301
2023-05-16 09:48:00+00:00,,,0.0,45.004333333333335,-28.700333333333333,4133.319666666666
2023-05-16 09:49:00+00:00,,,0.0,44.42973800612453,-29.152773052058524,4124.055120789384
2023-05-16 09:50:00+00:00,,,0.0,44.348782927642546,-28.91563854618206,4142.615205068356
2023-05-16 09:51:00+00:00,,,0.0,44.117,-29.096666666666668,4132.9563333333335
2023-05-16 09:52:00+00:00,,,0.0,44.64266666666666,-29.184666666666665,4132.432333333333
2023-05-16 09:53:00+00:00,,,0.0,44.034333333333336,-29.067,4132.946333333333
2023-05-16 09:54:00+00:00,,,0.0,44.1,-29.194,4132.838333333333
2023-05-16 09:55:00+00:00,,,0.0,44.53286619953287,-28.779446112779446,4133.75008341675
2023-05-16 09:56:00+00:00,,,0.0,44.5015015015015,-29.110777444110777,4132.286953620287
2023-05-16 09:57:00+00:00,,,0.0,45.003,-28.998666666666665,4132.867666666667
2023-05-16 09:58:00+00:00,,,0.0,46.159,-28.388666666666666,4143.3043333333335
2023-05-16 09:59:00+00:00,,,0.0,41.04233333333333,-32.80566666666667,4121.916666666667
2023-05-16 10:00:00+00:00,,,0.0,40.801,-33.28366666666667,4133.041666666667
2023-05-16 10:01:00+00:00,,,0.0,39.872,-33.788333333333334,4133.104666666667
2023-05-16 10:02:00+00:00,,,0.0,40.313,-33.63933333333333,4133.990666666667
2023-05-16 10:03:00+00:00,,,0.0,39.847,-33.613,4133.518666666667
2023-05-16 10:04:00+00:00,,,0.0,39.589666666666666,-33.788333333333334,4134.219666666667
2023-05-16 10:05:00+00:00,,,0.0,39.675,-33.36933333333333,4134.314
2023-05-16 10:06:00+00:00,,,0.0,39.559,-33.958,4133.687666666667
2023-05-16 10:07:00+00:00,,,0.0,40.10827168796234,-33.47679892400807,4134.494283792871
2023-05-16 10:08:00+00:00,,,0.0,39.64164402173913,-33.77173913043478,4134.204823369565
2023-05-16 10:09:00+00:00,,,0.0,39.64833333333333,-33.82033333333333,4134.202333333334
2023-05-16 10:10:00+00:00,,,0.0,39.38246082027342,-33.57885961987329,4133.290430143381
2023-05-16 10:11:00+00:00,,,0.0,39.50833333333333,-34.12266666666667,4134.749333333333
2023-05-16 10:12:00+00:00,,,0.0,39.592333333333336,-34.21933333333333,4134.053
2023-05-16 10:13:00+00:00,,,0.0,38.98099366455485,-33.88762920973658,4134.327442480827
2023-05-16 10:14:00+00:00,,,0.0,38.961333333333336,-33.956,4135.274333333334
2023-05-16 10:15:00+00:00,,,0.0,38.887,-34.083,4134.016666666666
2023-05-16 10:16:00+00:00,,,0.0,39.117333333333335,-33.891333333333336,4133.556666666666
2023-05-16 10:17:00+00:00,,,0.0,39.44,-33.863,4134.224333333334
2023-05-16 10:18:00+00:00,,,0.0,39.18739579859953,-34.41713904634878,4140.334111370456
2023-05-16 10:19:00+00:00,,,0.0,43.38633333333333,-30.558333333333334,4130.492666666667
2023-05-16 10:20:00+00:00,,,0.0,43.48733333333333,-29.376333333333335,4134.331
2023-05-16 10:21:00+00:00,,,0.0,44.12537512504168,-29.187395798599532,4132.989663221074
2023-05-16 10:22:00+00:00,,,0.0,43.162333333333336,-29.411333333333335,4133.722333333333
2023-05-16 10:23:00+00:00,,,0.0,43.96033333333333,-29.02166666666667,4145.121
2023-05-16 10:24:00+00:00,,,0.0,42.357,-31.062,4123.468
2023-05-16 10:25:00+00:00,,,0.0,42.342666666666666,-31.508,4133.054
2023-05-16 10:26:00+00:00,,,0.0,42.11,-30.894666666666666,4133.013
2023-05-16 10:27:00+00:00,,,0.0,43.90233333333333,-30.191333333333333,4132.214
2023-05-16 10:28:00+00:00,,,0.0,44.012,-28.911,4133.846666666666
2023-05-16 10:29:00+00:00,,,0.0,43.10366666666667,-29.096666666666668,4134.605
2023-05-16 10:30:00+00:00,,,0.0,43.56333333333333,-29.946,4120.083666666666
2023-05-16 10:31:00+00:00,,,0.0,45.227636849132175,-28.90086782376502,4144.973631508678
2023-05-16 10:32:00+00:00,,,0.0,44.800666666666665,-29.371666666666666,4130.988666666667
2023-05-16 10:33:00+00:00,,,0.0,44.806333333333335,-29.060333333333332,4132.5216666666665
2023-05-16 10:34:00+00:00,,,0.0,44.57233333333333,-29.231666666666666,4132.118666666666
2023-05-16 10:35:00+00:00,,,0.0,42.46366666666667,-32.574333333333335,4135.886
2023-05-16 10:36:00+00:00,,,0.0,45.118,-30.004,4133.553666666667
2023-05-16 10:37:00+00:00,,,0.0,43.99933333333333,-27.436333333333334,4133.833666666666
2023-05-16 10:38:00+00:00,,,0.0,43.542,-27.104666666666667,4131.587666666666
2023-05-16 10:39:00+00:00,,,0.0,43.3948700641242,-27.680728990887612,4132.547080661492
2023-05-16 10:40:00+00:00,,,0.0,44.385268160217244,-27.556347589952477,4132.0397148676175
2023-05-16 10:41:00+00:00,,,0.0,41.57833333333333,-31.548,4129.404
2023-05-16 10:42:00+00:00,,,0.0,42.972,-30.788666666666668,4134.038333333333
2023-05-16 10:43:00+00:00,,,0.0,43.97932644214738,-28.612204068022674,4132.153051017006
2023-05-16 10:44:00+00:00,,,0.0,44.285666666666664,-28.495666666666665,4132.239333333333
2023-05-16 10:45:00+00:00,,,0.0,44.90026684456304,-29.09439626417612,4131.318879252835
2023-05-16 10:46:00+00:00,,,0.0,44.22,-28.629,4132.464
2023-05-16 10:47:00+00:00,,,0.0,44.56933333333333,-28.434333333333335,4131.995333333333
2023-05-16 10:48:00+00:00,,,0.0,43.772,-29.71,4133.691333333333
2023-05-16 10:49:00+00:00,,,0.0,42.824666666666666,-30.488,4132.527333333333
2023-05-16 10:50:00+00:00,,,0.0,42.428285523682455,-30.341561040693797,4132.086390927285
2023-05-16 10:51:00+00:00,,,0.0,42.662333333333336,-30.593666666666667,4132.205666666667
2023-05-16 10:52:00+00:00,,,0.0,43.944,-29.066,4120.917
2023-05-16 10:53:00+00:00,,,0.0,44.795,-28.118666666666666,4142.66
2023-05-16 10:54:00+00:00,,,0.0,44.55833333333333,-28.701666666666668,4133.165
2023-05-16 10:55:00+00:00,,,0.0,44.654333333333334,-29.454333333333334,4133.102333333333
2023-05-16 10:56:00+00:00,,,0.0,44.76233333333333,-28.517666666666667,4133.298666666667
2023-05-16 10:57:00+00:00,,,0.0,45.119,-28.611,4132.817666666667
2023-05-16 10:58:00+00:00,,,0.0,45.16711140760507,-28.59706470980654,4132.134422948632
2023-05-16 10:59:00+00:00,,,0.0,45.14066666666667,-28.881666666666668,4132.462666666666
2023-05-16 11:00:00+00:00,,,0.0,44.919333333333334,-28.886666666666667,4132.235333333333
2023-05-16 11:01:00+00:00,,,0.0,44.70766666666667,-28.595333333333333,4133.233
2023-05-16 11:02:00+00:00,,,0.0,41.51866666666667,-32.233333333333334,4120.393333333333
2023-05-16 11:03:00+00:00,,,0.0,45.639,-28.869333333333334,4143.041333333334
2023-05-16 11:04:00+00:00,,,0.0,44.578,-28.444333333333333,4132.897
2023-05-16 11:05:00+00:00,,,0.0,44.966,-28.263,4132.1
2023-05-16 11:06:00+00:00,,,0.0,45.00533333333333,-27.869333333333334,4132.874666666667
2023-05-16 11:07:00+00:00,,,0.0,44.97266666666667,-29.122666666666667,4142.109666666666
2023-05-16 11:08:00+00:00,,,0.0,41.64233333333333,-32.909333333333336,4119.742333333334
2023-05-16 11:09:00+00:00,,,0.0,45.272666666666666,-28.236333333333334,4133.853
2023-05-16 11:10:00+00:00,,,0.0,44.715,-28.572333333333333,4133.478
2023-05-16 11:11:00+00:00,,,0.0,45.232,-29.198666666666668,4133.2936666666665
2023-05-16 11:12:00+00:00,,,0.0,45.029666666666664,-28.409,4132.698
2023-05-16 11:13:00+00:00,,,0.0,44.909333333333336,-28.24266666666667,4132.301
2023-05-16 11:14:00+00:00,,,0.0,45.43372287145242,-27.926210350584306,4133.003338898164
2023-05-16 11:15:00+00:00,,,0.0,45.05531197301855,-28.438785834738617,4132.480944350759
2023-05-16 11:16:00+00:00,,,0.0,45.17151454363089,-28.409896355733867,4132.520561685055
2023-05-16 11:17:00+00:00,,,0.0,45.019333333333336,-27.916666666666668,4132.698333333334
2023-05-16 11:18:00+00:00,,,0.0,45.101,-27.904666666666667,4133.67
2023-05-16 11:19:00+00:00,,,0.0,44.927,-28.181,4132.397333333333
2023-05-16 11:20:00+00:00,,,0.0,42.520013342228154,-31.68145430286858,4119.683122081387
2023-05-16 11:21:00+00:00,,,0.0,45.47833333333333,-27.603,4144.515666666666
2023-05-16 11:22:00+00:00,,,0.0,45.343,-28.156,4132.563666666667
2023-05-16 11:23:00+00:00,,,0.0,45.113,-28.967666666666666,4132.953
2023-05-16 11:24:00+00:00,,,0.0,45.641,-28.28,4133.131333333334
2023-05-16 11:25:00+00:00,,,0.0,45.374,-28.096,4137.231
2023-05-16 11:26:00+00:00,,,0.0,42.73833333333334,-30.223333333333333,4132.3296666666665
2023-05-16 11:27:00+00:00,,,0.0,44.83889259506338,-27.891260840560374,4133.542361574383
2023-05-16 11:28:00+00:00,,,0.0,45.397666666666666,-28.709666666666667,4133.201666666667
2023-05-16 11:29:00+00:00,,,0.0,45.227333333333334,-28.380333333333333,4132.794333333333
2023-05-16 11:30:00+00:00,,,0.0,45.27133333333333,-28.478666666666665,4132.692
2023-05-16 11:31:00+00:00,,,0.0,44.51466666666666,-28.222333333333335,4133.554
2023-05-16 11:32:00+00:00,,,0.0,45.55803869246164,-28.323882588392262,4133.624749833222
2023-05-16 11:33:00+00:00,,,0.0,44.895,-28.444666666666667,4133.675
2023-05-16 11:34:00+00:00,,,0.0,44.906666666666666,-28.099,4133.166333333334
2023-05-16 11:35:00+00:00,,,0.0,45.164,-28.556333333333335,4133.414
2023-05-16 11:36:00+00:00,,,0.0,45.519333333333336,-28.579,4132.636333333333
2023-05-16 11:37:00+00:00,,,0.0,45.047,-28.431,4132.743
2023-05-16 11:38:00+00:00,,,0.0,46.43566666666667,-27.718666666666667,4132.961
2023-05-16 11:39:00+00:00,,,0.0,45.501,-28.647666666666666,4133.753
2023-05-16 11:40:00+00:00,,,0.0,43.992666666666665,-27.519,4133.361666666667
2023-05-16 11:41:00+00:00,,,0.0,44.169333333333334,-27.366333333333333,4133.119
2023-05-16 11:42:00+00:00,,,0.0,44.33989326217478,-27.3945963975984,4132.761507671781
2023-05-16 11:43:00+00:00,,,0.0,44.495,-26.737333333333332,4132.776333333333
2023-05-16 11:44:00+00:00,,,0.0,44.431666666666665,-27.023666666666667,4132.3516666666665
2023-05-16 11:45:00+00:00,,,0.0,44.48466666666667,-27.409,4132.342
2023-05-16 11:46:00+00:00,,,0.0,44.62433333333333,-27.217666666666666,4133.032666666667
2023-05-16 11:47:00+00:00,,,0.0,44.376,-27.207666666666668,4132.626333333334
2023-05-16 11:48:00+00:00,,,0.0,44.88333333333333,-27.064666666666668,4133.571333333333
2023-05-16 11:49:00+00:00,,,0.0,45.232,-27.512666666666668,4142.733
2023-05-16 11:50:00+00:00,,,0.0,44.650333333333336,-29.151666666666667,4123.91
2023-05-16 11:51:00+00:00,,,0.0,45.76433333333333,-27.825333333333333,4133.636666666666
2023-05-16 11:52:00+00:00,,,0.0,45.46179966044143,-27.82988115449915,4132.76298811545
2023-05-16 11:53:00+00:00,,,0.0,45.699557672677784,-27.93671316774413,4133.178632187819
2023-05-16 11:54:00+00:00,,,0.0,45.568219912839425,-28.157224270868255,4132.717398592022
2023-05-16 11:55:00+00:00,,,0.0,45.479973297730304,-27.854472630173564,4133.609813084112
2023-05-16 11:56:00+00:00,,,0.0,45.96633333333333,-27.601,4132.876666666667
2023-05-16 11:57:00+00:00,,,0.0,45.61687229076359,-27.50916972324108,4132.482494164721
2023-05-16 11:58:00+00:00,,,0.0,45.44433333333333,-27.839666666666666,4133.1686666666665
2023-05-16 11:59:00+00:00,,,0.0,45.68566666666667,-27.890333333333334,4133.001333333334
2023-05-16 12:00:00+00:00,,,0.0,45.86366666666667,-28.122666666666667,4132.068666666667
2023-05-16 12:01:00+00:00,,,0.0,45.876,-27.994333333333334,4132.691666666667
2023-05-16 12:02:00+00:00,,,0.0,45.686457638425615,-28.096731154102734,4133.492661774516
2023-05-16 12:03:00+00:00,,,0.0,45.012,-27.539,4132.848
2023-05-16 12:04:00+00:00,,,0.0,45.80993664554852,-28.301767255751916,4132.982660886963
2023-05-16 12:05:00+00:00,,,0.0,40.36533333333333,-31.62,4127.146
2023-05-16 12:06:00+00:00,,,0.0,42.08266666666667,-34.35966666666667,4133.683333333333
2023-05-16 12:07:00+00:00,,,0.0,44.916333333333334,-30.554666666666666,4127.607333333333
2023-05-16 12:08:00+00:00,,,0.0,44.758,-29.326333333333334,4133.325666666667
