_time,Unnamed: 0,result,table,_start,_stop,_value,_field,_measurement,device,rolling_avg
2025-03-22 22:12:19,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.012607070707070707
2025-03-22 22:12:20,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0118,x_g,vib,dkels-241008-013/vib,0.012606060606060605
2025-03-22 22:12:21,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.0126
2025-03-22 22:12:22,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.0125986531986532
2025-03-22 22:12:23,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.012596632996632995
2025-03-22 22:12:24,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0119,x_g,vib,dkels-241008-013/vib,0.012596296296296298
2025-03-22 22:12:25,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.012592929292929293
2025-03-22 22:12:26,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.012588552188552189
2025-03-22 22:12:27,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012597643097643099
2025-03-22 22:12:28,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012603367003367004
2025-03-22 22:12:29,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.012603703703703704
2025-03-22 22:12:30,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0131,x_g,vib,dkels-241008-013/vib,0.012606060606060607
2025-03-22 22:12:31,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.01260875420875421
2025-03-22 22:12:32,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0138,x_g,vib,dkels-241008-013/vib,0.012608417508417508
2025-03-22 22:12:33,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.012,x_g,vib,dkels-241008-013/vib,0.012606734006734007
2025-03-22 22:12:34,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012612121212121212
2025-03-22 22:12:35,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0117,x_g,vib,dkels-241008-013/vib,0.012610101010101009
2025-03-22 22:12:36,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0115,x_g,vib,dkels-241008-013/vib,0.012604713804713806
2025-03-22 22:12:37,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012603367003367004
2025-03-22 22:12:38,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.01261043771043771
2025-03-22 22:12:39,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.012612457912457912
2025-03-22 22:12:40,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0103,x_g,vib,dkels-241008-013/vib,0.012604713804713804
2025-03-22 22:12:41,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.012602356902356901
2025-03-22 22:12:42,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0146,x_g,vib,dkels-241008-013/vib,0.012616161616161616
2025-03-22 22:12:43,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.013,x_g,vib,dkels-241008-013/vib,0.012621885521885522
2025-03-22 22:12:44,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.012623905723905725
2025-03-22 22:12:45,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012619191919191919
2025-03-22 22:12:46,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0125,x_g,vib,dkels-241008-013/vib,0.012616498316498316
2025-03-22 22:12:47,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0142,x_g,vib,dkels-241008-013/vib,0.012626599326599328
2025-03-22 22:12:48,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0114,x_g,vib,dkels-241008-013/vib,0.012617845117845118
2025-03-22 22:12:49,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0142,x_g,vib,dkels-241008-013/vib,0.012627609427609427
2025-03-22 22:12:50,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0117,x_g,vib,dkels-241008-013/vib,0.012621885521885522
2025-03-22 22:12:51,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0115,x_g,vib,dkels-241008-013/vib,0.012615151515151515
2025-03-22 22:12:52,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.013,x_g,vib,dkels-241008-013/vib,0.012624242424242425
2025-03-22 22:12:53,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.013,x_g,vib,dkels-241008-013/vib,0.012624915824915824
2025-03-22 22:12:54,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.012631313131313132
2025-03-22 22:12:55,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012631986531986533
2025-03-22 22:12:56,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0137,x_g,vib,dkels-241008-013/vib,0.012636700336700337
2025-03-22 22:12:57,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0129,x_g,vib,dkels-241008-013/vib,0.012633333333333333
2025-03-22 22:12:58,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0131,x_g,vib,dkels-241008-013/vib,0.012633333333333333
2025-03-22 22:12:59,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0109,x_g,vib,dkels-241008-013/vib,0.01263030303030303
2025-03-22 22:13:00,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0135,x_g,vib,dkels-241008-013/vib,0.01263030303030303
2025-03-22 22:13:01,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0132,x_g,vib,dkels-241008-013/vib,0.012635353535353536
2025-03-22 22:13:02,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0112,x_g,vib,dkels-241008-013/vib,0.01262020202020202
2025-03-22 22:13:03,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.012614478114478115
2025-03-22 22:13:04,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0119,x_g,vib,dkels-241008-013/vib,0.01261077441077441
2025-03-22 22:13:05,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.012615488215488215
2025-03-22 22:13:06,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0131,x_g,vib,dkels-241008-013/vib,0.012617845117845116
2025-03-22 22:13:07,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0115,x_g,vib,dkels-241008-013/vib,0.012611784511784513
2025-03-22 22:13:08,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0144,x_g,vib,dkels-241008-013/vib,0.012617508417508416
2025-03-22 22:13:09,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0125,x_g,vib,dkels-241008-013/vib,0.012614141414141414
2025-03-22 22:13:10,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0118,x_g,vib,dkels-241008-013/vib,0.012608080808080808
2025-03-22 22:13:11,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.014,x_g,vib,dkels-241008-013/vib,0.012615151515151515
2025-03-22 22:13:12,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.01261043771043771
2025-03-22 22:13:13,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0088,x_g,vib,dkels-241008-013/vib,0.0125993265993266
2025-03-22 22:13:14,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0132,x_g,vib,dkels-241008-013/vib,0.012597643097643099
2025-03-22 22:13:15,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012603367003367004
2025-03-22 22:13:16,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.012606060606060607
2025-03-22 22:13:17,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0111,x_g,vib,dkels-241008-013/vib,0.0126006734006734
2025-03-22 22:13:18,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012603703703703704
2025-03-22 22:13:19,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0113,x_g,vib,dkels-241008-013/vib,0.012602693602693602
2025-03-22 22:13:20,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0113,x_g,vib,dkels-241008-013/vib,0.012594949494949494
2025-03-22 22:13:21,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0151,x_g,vib,dkels-241008-013/vib,0.012603703703703704
2025-03-22 22:13:22,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0131,x_g,vib,dkels-241008-013/vib,0.0126013468013468
2025-03-22 22:13:23,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0133,x_g,vib,dkels-241008-013/vib,0.012607744107744108
2025-03-22 22:13:24,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.012606711409395973
2025-03-22 22:13:25,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012619463087248322
2025-03-22 22:13:26,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0137,x_g,vib,dkels-241008-013/vib,0.01262785234899329
2025-03-22 22:13:27,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012622483221476511
2025-03-22 22:13:28,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.012623154362416107
2025-03-22 22:13:29,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.01262248322147651
2025-03-22 22:13:30,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0142,x_g,vib,dkels-241008-013/vib,0.012626845637583893
2025-03-22 22:13:31,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0115,x_g,vib,dkels-241008-013/vib,0.012625503355704698
2025-03-22 22:13:32,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.012622147651006712
2025-03-22 22:13:33,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.012617785234899329
2025-03-22 22:13:34,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.012618456375838926
2025-03-22 22:13:35,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012613422818791947
2025-03-22 22:13:36,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0139,x_g,vib,dkels-241008-013/vib,0.012623154362416109
2025-03-22 22:13:37,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0112,x_g,vib,dkels-241008-013/vib,0.012615436241610737
2025-03-22 22:13:38,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0112,x_g,vib,dkels-241008-013/vib,0.012601006711409396
2025-03-22 22:13:39,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012604362416107382
2025-03-22 22:13:40,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.014,x_g,vib,dkels-241008-013/vib,0.012606711409395973
2025-03-22 22:13:41,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.01260201342281879
2025-03-22 22:13:42,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.01260268456375839
2025-03-22 22:13:43,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.012601677852348992
2025-03-22 22:13:44,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012595973154362417
2025-03-22 22:13:45,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0132,x_g,vib,dkels-241008-013/vib,0.012596644295302014
2025-03-22 22:13:46,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0109,x_g,vib,dkels-241008-013/vib,0.012594630872483222
2025-03-22 22:13:47,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0128,x_g,vib,dkels-241008-013/vib,0.012597651006711409
2025-03-22 22:13:48,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.01259261744966443
2025-03-22 22:13:49,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012589261744966442
2025-03-22 22:13:50,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0129,x_g,vib,dkels-241008-013/vib,0.012587919463087249
2025-03-22 22:13:51,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0148,x_g,vib,dkels-241008-013/vib,0.012603691275167785
2025-03-22 22:13:52,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012612751677852349
2025-03-22 22:13:53,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0118,x_g,vib,dkels-241008-013/vib,0.012605704697986577
2025-03-22 22:13:54,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0125,x_g,vib,dkels-241008-013/vib,0.012605704697986577
2025-03-22 22:13:55,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.012603691275167785
2025-03-22 22:13:56,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0113,x_g,vib,dkels-241008-013/vib,0.012601342281879195
2025-03-22 22:13:57,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.0126
2025-03-22 22:13:58,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.012,x_g,vib,dkels-241008-013/vib,0.012598322147651006
2025-03-22 22:13:59,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012601677852348994
2025-03-22 22:14:00,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0111,x_g,vib,dkels-241008-013/vib,0.012591275167785236
2025-03-22 22:14:01,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0104,x_g,vib,dkels-241008-013/vib,0.01258691275167785
2025-03-22 22:14:02,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012584563758389261
2025-03-22 22:14:03,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012583557046979867
2025-03-22 22:14:04,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0136,x_g,vib,dkels-241008-013/vib,0.012588590604026844
2025-03-22 22:14:05,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0131,x_g,vib,dkels-241008-013/vib,0.012586577181208054
2025-03-22 22:14:06,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.012584228187919464
2025-03-22 22:14:07,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0136,x_g,vib,dkels-241008-013/vib,0.012594966442953019
2025-03-22 22:14:08,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.013,x_g,vib,dkels-241008-013/vib,0.012591610738255033
2025-03-22 22:14:09,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0119,x_g,vib,dkels-241008-013/vib,0.01259261744966443
2025-03-22 22:14:10,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.01259261744966443
2025-03-22 22:14:11,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0114,x_g,vib,dkels-241008-013/vib,0.012588255033557047
2025-03-22 22:14:12,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0137,x_g,vib,dkels-241008-013/vib,0.01259261744966443
2025-03-22 22:14:13,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0128,x_g,vib,dkels-241008-013/vib,0.012596644295302014
2025-03-22 22:14:14,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0129,x_g,vib,dkels-241008-013/vib,0.0125996644295302
2025-03-22 22:14:15,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0121,x_g,vib,dkels-241008-013/vib,0.01259731543624161
2025-03-22 22:14:16,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0128,x_g,vib,dkels-241008-013/vib,0.012593288590604027
2025-03-22 22:14:17,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.012593624161073827
2025-03-22 22:14:18,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0113,x_g,vib,dkels-241008-013/vib,0.012585234899328859
2025-03-22 22:14:19,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0126,x_g,vib,dkels-241008-013/vib,0.012585234899328859
2025-03-22 22:14:20,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.012587248322147653
2025-03-22 22:14:21,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0092,x_g,vib,dkels-241008-013/vib,0.012579530201342282
2025-03-22 22:14:22,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.01258255033557047
2025-03-22 22:14:23,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.01258255033557047
2025-03-22 22:14:24,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0119,x_g,vib,dkels-241008-013/vib,0.012573489932885906
2025-03-22 22:14:25,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0133,x_g,vib,dkels-241008-013/vib,0.01257785234899329
2025-03-22 22:14:26,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012577516778523489
2025-03-22 22:14:27,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0118,x_g,vib,dkels-241008-013/vib,0.01258221476510067
2025-03-22 22:14:28,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0138,x_g,vib,dkels-241008-013/vib,0.012579194630872483
2025-03-22 22:14:29,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.011,x_g,vib,dkels-241008-013/vib,0.012572147651006711
2025-03-22 22:14:30,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0117,x_g,vib,dkels-241008-013/vib,0.01256923076923077
2025-03-22 22:14:31,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0118,x_g,vib,dkels-241008-013/vib,0.01256923076923077
2025-03-22 22:14:32,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0115,x_g,vib,dkels-241008-013/vib,0.012568561872909698
2025-03-22 22:14:33,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0146,x_g,vib,dkels-241008-013/vib,0.01257257525083612
2025-03-22 22:14:34,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0103,x_g,vib,dkels-241008-013/vib,0.012562207357859533
2025-03-22 22:14:35,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0114,x_g,vib,dkels-241008-013/vib,0.012556856187290969
2025-03-22 22:14:36,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0117,x_g,vib,dkels-241008-013/vib,0.012561872909698997
2025-03-22 22:14:37,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.01255819397993311
2025-03-22 22:14:38,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.01256020066889632
2025-03-22 22:14:39,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012555852842809365
2025-03-22 22:14:40,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0112,x_g,vib,dkels-241008-013/vib,0.012557859531772577
2025-03-22 22:14:41,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0122,x_g,vib,dkels-241008-013/vib,0.012558528428093647
2025-03-22 22:14:42,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0105,x_g,vib,dkels-241008-013/vib,0.012548829431438127
2025-03-22 22:14:43,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0134,x_g,vib,dkels-241008-013/vib,0.012550836120401337
2025-03-22 22:14:44,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0124,x_g,vib,dkels-241008-013/vib,0.012548494983277592
2025-03-22 22:14:45,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0116,x_g,vib,dkels-241008-013/vib,0.012543478260869566
2025-03-22 22:14:46,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012543478260869566
2025-03-22 22:14:47,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0117,x_g,vib,dkels-241008-013/vib,0.012538795986622072
2025-03-22 22:14:48,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0123,x_g,vib,dkels-241008-013/vib,0.012544147157190636
2025-03-22 22:14:49,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.012,x_g,vib,dkels-241008-013/vib,0.012540133779264216
2025-03-22 22:14:50,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0136,x_g,vib,dkels-241008-013/vib,0.0125438127090301
2025-03-22 22:14:51,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0137,x_g,vib,dkels-241008-013/vib,0.012547157190635452
2025-03-22 22:14:52,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0135,x_g,vib,dkels-241008-013/vib,0.012546153846153846
2025-03-22 22:14:53,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0128,x_g,vib,dkels-241008-013/vib,0.012547157190635452
2025-03-22 22:14:54,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0127,x_g,vib,dkels-241008-013/vib,0.012540802675585286
2025-03-22 22:14:55,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0141,x_g,vib,dkels-241008-013/vib,0.012551839464882943
2025-03-22 22:14:56,,,0,2025-03-22T21:57:41.848275553Z,2025-03-22T22:57:41.848275553Z,0.0089,x_g,vib,dkels-241008-013/vib,0.01254448160535117
